Gene1,Gene2
FCAR,GRIN2C
FCAR,HCAR1
FCAR,HCG20
FCAR,HHIP-AS1
FCAR,HSPG2
FCAR,IL27
FCAR,IQCD
FCAR,KCTD19
FCAR,KLHL14
FCAR,KRT5
FCAR,LIF
FCAR,LONRF2
FCAR,LRFN4
FCAR,LRRC3DN
FCAR,LURAP1
FCAR,MPRIP-AS1
FCAR,MYO7A
FCAR,NCS1
FCAR,NLGN3
FCAR,NODAL
FCAR,NRG1
FCAR,OXER1
FCAR,PAH
FCAR,PKD1L1
FCAR,PPFIA4
FCAR,PTX3
FCAR,RAB44
FCAR,RAPGEFL1
FCAR,RBMS3
FCAR,RCVRN
FCAR,RNF215
FCAR,RTN4RL1
FCAR,SEMA3C
FCAR,SEZ6
FCAR,SIGLEC15
FCAR,SLC1A3
FCAR,SLC32A1
FCAR,SLC46A2
FCAR,SLC4A3
FCAR,SLC6A8
FCAR,SLC6A9
FCAR,SOGA2
FCAR,STRIP2
FCAR,STX16-NPEPL1
FCAR,TAC3
FCAR,TIGD4
FCAR,TNS3
FCAR,UCN
FCAR,VASN
FCAR,VEPH1
FCAR,VNN3
FCGR3A,OXER1
FCGR3A,UCN
FFAR4,GRIN2C
FFAR4,HBA1
FFAR4,HBD
FFAR4,HBG1
FFAR4,HBG2
FFAR4,KRT5
FFAR4,LONRF2
FFAR4,LRRC3DN
FFAR4,M1AP
FFAR4,MFAP3L
FFAR4,MMP14
FFAR4,MPRIP-AS1
FFAR4,NCS1
FFAR4,NRG1
FFAR4,PADI2
FFAR4,PAH
FFAR4,PF4V1
FFAR4,PPFIA4
FFAR4,PTGR1
FFAR4,PVRL2
FFAR4,RNF215
FFAR4,SEMA3C
FFAR4,SEZ6
FFAR4,SIGLEC15
FFAR4,SLC46A2
FFAR4,SLC6A9
FFAR4,SOGA2
FFAR4,VEPH1
FKBP9,GRIN2C
FKBP9,HCG20
FKBP9,HHIP-AS1
FKBP9,IL27
FKBP9,IQCD
FKBP9,KLHL14
FKBP9,KRT5
FKBP9,LONRF2
FKBP9,LRRC3DN
FKBP9,LURAP1
FKBP9,MPRIP-AS1
FKBP9,MYO7A
FKBP9,NCS1
FKBP9,NODAL
FKBP9,NRG1
FKBP9,OXER1
FKBP9,PAH
FKBP9,PKD1L1
FKBP9,PPFIA4
FKBP9,PTGR1
FKBP9,PTX3
FKBP9,PVRL2
FKBP9,RAB44
FKBP9,RAPGEFL1
FKBP9,RBMS3
FKBP9,RCVRN
FKBP9,RNF215
FKBP9,RTN4RL1
FKBP9,SEMA3C
FKBP9,SEZ6
FKBP9,SIGLEC15
FKBP9,SLC1A3
FKBP9,SLC32A1
FKBP9,SLC46A2
FKBP9,SLC6A9
FKBP9,SOGA2
FKBP9,STRIP2
FKBP9,TAC3
FKBP9,TIGD4
FKBP9,TNS3
FKBP9,UCN
FKBP9,VASN
FKBP9,VEPH1
FKBP9,VNN3
FRMD3,HBA1
FRMD3,HBD
FRMD3,HBG1
FRMD3,HBG2
FRMD3,M1AP
FRMD3,PARD3
FRMD3,SYCE3
FRMD3,WLS
FSTL3,HBA1
FSTL3,HBG1
FSTL3,HBG2
FSTL3,PARD3
FXYD6,KRT5
FXYD6,LONRF2
FXYD6,MPRIP-AS1
FXYD6,NRG1
FXYD6,OXER1
FXYD6,PPFIA4
FXYD6,SEMA3C
FXYD6,SIGLEC15
FXYD6,SLC46A2
FXYD6,TIGD4
FXYD6,VEPH1
GMPR,PARD3
GMPR,WLS
GNAZ,HBA1
GNAZ,HBD
GNAZ,HBG1
GNAZ,HBG2
GNAZ,M1AP
GNAZ,PARD3
GNAZ,PRTFDC1
GNAZ,SYCE3
GNAZ,WDR17
GNAZ,WLS
GP1BA,HBA1
GP1BA,HBG1
GP1BA,HBG2
GP1BA,PARD3
GPR133,IQCD
GPR133,KRT5
GPR133,LONRF2
GPR133,LURAP1
GPR133,MPRIP-AS1
GPR133,NCS1
GPR133,OXER1
GPR133,PKD1L1
GPR133,PPFIA4
GPR133,PTX3
GPR133,RAB44
GPR133,RCVRN
GPR133,RTN4RL1
GPR133,SEMA3C
GPR133,SLC32A1
GPR133,SLC46A2
GPR133,SLC6A9
GPR133,SOGA2
GPR133,TAC3
GPR133,TIGD4
GPR133,UCN
GPR133,VEPH1
GPR133,VNN3
GPR63,GRIK4
GPR63,GRIN2C
GPR63,HCG20
GPR63,HHIP-AS1
GPR63,HSPG2
GPR63,IL27
GPR63,IQCD
GPR63,KCTD19
GPR63,KLHL14
GPR63,KRT5
GPR63,LIF
GPR63,LONRF2
GPR63,LRFN4
GPR63,LRRC3DN
GPR63,LURAP1
GPR63,MPRIP-AS1
GPR63,MYO7A
GPR63,NCS1
GPR63,NLGN3
GPR63,NODAL
GPR63,NRG1
GPR63,OXER1
GPR63,PAH
GPR63,PKD1L1
GPR63,PPFIA4
GPR63,PTGR1
GPR63,PTX3
GPR63,PVRL2
GPR63,RAB44
GPR63,RAPGEFL1
GPR63,RBMS3
GPR63,RCVRN
GPR63,RNF215
GPR63,RTN4RL1
GPR63,SEMA3C
GPR63,SEZ6
GPR63,SIGLEC15
GPR63,SLC1A3
GPR63,SLC32A1
GPR63,SLC46A2
GPR63,SLC4A3
GPR63,SLC6A9
GPR63,SOGA2
GPR63,STRIP2
GPR63,STX16-NPEPL1
GPR63,TAC3
GPR63,TIGD4
GPR63,TNS3
GPR63,UCN
GPR63,VASN
GPR63,VEPH1
GPR63,VNN3
GPX1,UCN
GRIK4,GRIN2C
GRIK4,HCG20
GRIK4,HHIP-AS1
GRIK4,HSPG2
GRIK4,IL27
GRIK4,IQCD
GRIK4,KCTD19
GRIK4,KLHL14
GRIK4,KRT5
GRIK4,LIF
GRIK4,LONRF2
GRIK4,LRFN4
GRIK4,LRRC3DN
GRIK4,LURAP1
GRIK4,MAK
GRIK4,MPPED2
GRIK4,MPRIP-AS1
GRIK4,MYO7A
GRIK4,NCS1
GRIK4,NLGN3
GRIK4,NODAL
GRIK4,NRG1
GRIK4,OXER1
GRIK4,PAH
GRIK4,PKD1L1
GRIK4,PPFIA4
GRIK4,PTGR1
GRIK4,PTX3
GRIK4,PVRL2
GRIK4,RAB44
GRIK4,RAPGEFL1
GRIK4,RBMS3
GRIK4,RCVRN
GRIK4,RNF215
GRIK4,RTN4RL1
GRIK4,SEMA3C
GRIK4,SEZ6
GRIK4,SIGLEC15
GRIK4,SLC1A3
GRIK4,SLC32A1
GRIK4,SLC46A2
GRIK4,SLC4A3
GRIK4,SLC6A9
GRIK4,SOGA2
GRIK4,STRIP2
GRIK4,STX16-NPEPL1
GRIK4,TAC3
GRIK4,TIGD4
GRIK4,TNS3
GRIK4,TPD52L1
GRIK4,UCN
GRIK4,VASN
GRIK4,VEPH1
GRIK4,VNN3
GRIN2C,HCG20
GRIN2C,HHIP-AS1
GRIN2C,HSPG2
GRIN2C,IL27
GRIN2C,IQCD
GRIN2C,KLHL14
GRIN2C,KRT5
GRIN2C,LONRF2
GRIN2C,LRFN4
GRIN2C,LRRC37A3
GRIN2C,LRRC3DN
GRIN2C,LURAP1
GRIN2C,MAK
GRIN2C,MFAP3L
GRIN2C,MMP14
GRIN2C,MMP9
GRIN2C,MPPED2
GRIN2C,MPRIP-AS1
GRIN2C,MYO7A
GRIN2C,NCS1
GRIN2C,NLGN3
GRIN2C,NODAL
GRIN2C,NRG1
GRIN2C,OXER1
GRIN2C,PADI2
GRIN2C,PAH
GRIN2C,PKD1L1
GRIN2C,PPFIA4
GRIN2C,PTGR1
GRIN2C,PTX3
GRIN2C,PVRL2
GRIN2C,RAB44
GRIN2C,RAPGEFL1
GRIN2C,RBMS3
GRIN2C,RCVRN
GRIN2C,RNF215
GRIN2C,RTN4RL1
GRIN2C,SELP
GRIN2C,SEMA3C
GRIN2C,SERINC4
GRIN2C,SEZ6
GRIN2C,SIGLEC15
GRIN2C,SLC1A3
GRIN2C,SLC32A1
GRIN2C,SLC46A2
GRIN2C,SLC4A3
GRIN2C,SLC6A9
GRIN2C,SOGA2
GRIN2C,STRIP2
GRIN2C,STX16-NPEPL1
GRIN2C,TAC3
GRIN2C,TIGD4
GRIN2C,TNS3
GRIN2C,TPD52L1
GRIN2C,UCN
GRIN2C,VASN
GRIN2C,VEPH1
GRIN2C,VIT
GRIN2C,VNN3
GRM7-AS1,OXER1
GUCY1B3,HBA1
GUCY1B3,HBG1
GUCY1B3,HBG2
GUCY1B3,WLS
HBA1,HBD
HBA1,HBG1
HBA1,HBG2
HBA1,M1AP
HBA1,MFAP3L
HBA1,PARD3
HBA1,PDZK1IP1
HBA1,PF4V1
HBA1,PTGR1
HBA1,PVRL2
HBA1,SCGB1C1
HBA1,SYCE3
HBA1,WLS
HBD,HBG1
HBD,HBG2
HBD,ITGB3
HBD,JAG2
HBD,LRRC48
HBD,M1AP
HBD,MBOAT2
HBD,MFAP3L
HBD,MMP14
HBD,MMP9
HBD,NRG1
HBD,PADI2
HBD,PAH
HBD,PARD3
HBD,PDZK1IP1
HBD,PF4V1
HBD,PTGR1
HBD,PVRL2
HBD,RBPMS2
HBD,RNF215
HBD,S1PR3
HBD,SCGB1C1
HBD,SELP
HBD,SEMA3C
HBD,SERINC2
HBD,SEZ6
HBD,SGMS2
HBD,SIGLEC15
HBD,SYCE3
HBD,TTC7B
HBD,VEPH1
HBD,WDR17
HBD,WLS
HBG1,HBG2
HBG1,M1AP
HBG1,MFAP3L
HBG1,PARD3
HBG1,PDZK1IP1
HBG1,PF4V1
HBG1,PTGR1
HBG1,PVRL2
HBG1,SCGB1C1
HBG1,SYCE3
HBG1,WLS
HBG2,M1AP
HBG2,MFAP3L
HBG2,PARD3
HBG2,PDZK1IP1
HBG2,PF4V1
HBG2,PTGR1
HBG2,PVRL2
HBG2,SCGB1C1
HBG2,SYCE3
HBG2,WLS
HCAR1,HCG20
HCAR1,HHIP-AS1
HCAR1,HSPG2
HCAR1,IL27
HCAR1,IQCD
HCAR1,KCTD19
HCAR1,KLHL14
HCAR1,KRT5
HCAR1,LIF
HCAR1,LONRF2
HCAR1,LRFN4
HCAR1,LRRC3DN
HCAR1,LURAP1
HCAR1,MPRIP-AS1
HCAR1,MYO7A
HCAR1,NCS1
HCAR1,NLGN3
HCAR1,NODAL
HCAR1,NRG1
HCAR1,OXER1
HCAR1,PAH
HCAR1,PKD1L1
HCAR1,PPFIA4
HCAR1,PTX3
HCAR1,RAB44
HCAR1,RAPGEFL1
HCAR1,RBMS3
HCAR1,RCVRN
HCAR1,RNF215
HCAR1,RTN4RL1
HCAR1,SEMA3C
HCAR1,SEZ6
HCAR1,SIGLEC15
HCAR1,SLC1A3
HCAR1,SLC32A1
HCAR1,SLC46A2
HCAR1,SLC4A3
HCAR1,SLC6A9
HCAR1,SOGA2
HCAR1,STRIP2
HCAR1,STX16-NPEPL1
HCAR1,TAC3
HCAR1,TIGD4
HCAR1,TNS3
HCAR1,UCN
HCAR1,VASN
HCAR1,VEPH1
HCAR1,VNN3
HCG20,HHIP-AS1
HCG20,HSPG2
HCG20,IL27
HCG20,IQCD
HCG20,KCTD19
HCG20,KLHL14
HCG20,KRT5
HCG20,LIF
HCG20,LONRF2
HCG20,LRFN4
HCG20,LRRC3DN
HCG20,LURAP1
HCG20,MPRIP-AS1
HCG20,MYO7A
HCG20,NCS1
HCG20,NLGN3
HCG20,NODAL
HCG20,NRG1
HCG20,OXER1
HCG20,PAH
HCG20,PKD1L1
HCG20,PPFIA4
HCG20,PTX3
HCG20,RAB44
HCG20,RAPGEFL1
HCG20,RBMS3
HCG20,RCVRN
HCG20,RNF215
HCG20,RTN4RL1
HCG20,SEMA3C
HCG20,SEZ6
HCG20,SIGLEC15
HCG20,SLC1A3
HCG20,SLC32A1
HCG20,SLC46A2
HCG20,SLC4A3
HCG20,SLC6A9
HCG20,SOGA2
HCG20,STRIP2
HCG20,STX16-NPEPL1
HCG20,TAC3
HCG20,TIGD4
HCG20,TNS3
HCG20,UCN
HCG20,VASN
HCG20,VEPH1
HCG20,VNN3
HCG25,OXER1
HCG25,PPFIA4
HCG25,TIGD4
HCG25,UCN
HCG25,VEPH1
HCG25,VNN3
HCN3,IQCD
HCN3,KCTD19
HCN3,KRT5
HCN3,LIF
HCN3,LONRF2
HCN3,LURAP1
HCN3,MPRIP-AS1
HCN3,NCS1
HCN3,OXER1
HCN3,PKD1L1
HCN3,PPFIA4
HCN3,PTX3
HCN3,RAB44
HCN3,RAPGEFL1
HCN3,RBMS3
HCN3,RCVRN
HCN3,RTN4RL1
HCN3,SLC32A1
HCN3,SLC6A9
HCN3,SOGA2
HCN3,TAC3
HCN3,TIGD4
HCN3,UCN
HCN3,VEPH1
HCN3,VNN3
HHIP-AS1,HSPG2
HHIP-AS1,IL27
HHIP-AS1,IQCD
HHIP-AS1,KLHL14
HHIP-AS1,KRT5
HHIP-AS1,LONRF2
HHIP-AS1,LRFN4
HHIP-AS1,LRRC3DN
HHIP-AS1,LURAP1
HHIP-AS1,MPRIP-AS1
HHIP-AS1,MYO7A
HHIP-AS1,NCS1
HHIP-AS1,NLGN3
HHIP-AS1,NODAL
HHIP-AS1,NRG1
HHIP-AS1,OXER1
HHIP-AS1,PAH
HHIP-AS1,PKD1L1
HHIP-AS1,PPFIA4
HHIP-AS1,PTGR1
HHIP-AS1,PTX3
HHIP-AS1,PVRL2
HHIP-AS1,RAB44
HHIP-AS1,RAPGEFL1
HHIP-AS1,RBMS3
HHIP-AS1,RCVRN
HHIP-AS1,RNF215
HHIP-AS1,RTN4RL1
HHIP-AS1,SEMA3C
HHIP-AS1,SEZ6
HHIP-AS1,SIGLEC15
HHIP-AS1,SLC1A3
HHIP-AS1,SLC32A1
HHIP-AS1,SLC46A2
HHIP-AS1,SLC4A3
HHIP-AS1,SLC6A9
HHIP-AS1,SOGA2
HHIP-AS1,STRIP2
HHIP-AS1,STX16-NPEPL1
HHIP-AS1,TAC3
HHIP-AS1,TIGD4
HHIP-AS1,TNS3
HHIP-AS1,UCN
HHIP-AS1,VASN
HHIP-AS1,VEPH1
HHIP-AS1,VNN3
HSPG2,IL27
HSPG2,IQCD
HSPG2,KCTD19
HSPG2,KLHL14
HSPG2,KRT5
HSPG2,LIF
HSPG2,LONRF2
HSPG2,LRFN4
HSPG2,LRRC3DN
HSPG2,LURAP1
HSPG2,MAK
HSPG2,MMP14
HSPG2,MPPED2
HSPG2,MPRIP-AS1
HSPG2,MYO7A
HSPG2,NCS1
HSPG2,NLGN3
HSPG2,NODAL
HSPG2,NRG1
HSPG2,OXER1
HSPG2,PAH
HSPG2,PKD1L1
HSPG2,PPFIA4
HSPG2,PTGR1
HSPG2,PTX3
HSPG2,PVRL2
HSPG2,RAB44
HSPG2,RAPGEFL1
HSPG2,RBMS3
HSPG2,RCVRN
HSPG2,RNF215
HSPG2,RTN4RL1
HSPG2,SEMA3C
HSPG2,SEZ6
HSPG2,SIGLEC15
HSPG2,SLC1A3
HSPG2,SLC32A1
HSPG2,SLC46A2
HSPG2,SLC4A3
HSPG2,SLC6A8
HSPG2,SLC6A9
HSPG2,SOGA2
HSPG2,STRIP2
HSPG2,STX16-NPEPL1
HSPG2,TAC3
HSPG2,TIGD4
HSPG2,TNS3
HSPG2,TPD52L1
HSPG2,UCN
HSPG2,VASN
HSPG2,VEPH1
HSPG2,VIT
HSPG2,VNN3
IL17A,LONRF2
IL17A,OXER1
IL17A,PPFIA4
IL17A,TIGD4
IL17A,UCN
IL17A,VEPH1
IL17A,VNN3
IL27,IQCD
IL27,JADE3
IL27,KCTD19
IL27,KLHL14
IL27,KRT5
IL27,LIF
IL27,LINC00610
IL27,LINC00937
IL27,LINC01036
IL27,LONRF2
IL27,LRFN4
IL27,LRRC37A3
IL27,LRRC3DN
IL27,LURAP1
IL27,MAK
IL27,MFAP3L
IL27,MMP14
IL27,MMP9
IL27,MPPED2
IL27,MPRIP-AS1
IL27,MYO7A
IL27,NCS1
IL27,NLGN3
IL27,NODAL
IL27,NPIPA7
IL27,NRG1
IL27,OXER1
IL27,PADI2
IL27,PAH
IL27,PCDH1
IL27,PKD1L1
IL27,PPFIA4
IL27,PRKCDBP
IL27,PTGR1
IL27,PTX3
IL27,PVRL2
IL27,RAB26
IL27,RAB44
IL27,RAPGEFL1
IL27,RBMS3
IL27,RCVRN
IL27,RNF215
IL27,RTN4RL1
IL27,SELP
IL27,SEMA3C
IL27,SERINC4
IL27,SEZ6
IL27,SIGLEC15
IL27,SLC1A3
IL27,SLC32A1
IL27,SLC46A2
IL27,SLC4A3
IL27,SLC6A8
IL27,SLC6A9
IL27,SLCO5A1
IL27,SOGA2
IL27,STRIP2
IL27,STX16-NPEPL1
IL27,TAC3
IL27,TIGD4
IL27,TNS3
IL27,TPD52L1
IL27,TRIM74
IL27,UCN
IL27,VASN
IL27,VEPH1
IL27,VIT
IL27,VNN3
IQCD,KCTD19
IQCD,KLHL14
IQCD,KRT5
IQCD,LIF
IQCD,LONRF2
IQCD,LRFN4
IQCD,LRRC3DN
IQCD,LURAP1
IQCD,MPRIP-AS1
IQCD,MYO7A
IQCD,NCS1
IQCD,NLGN3
IQCD,NODAL
IQCD,NRG1
IQCD,OXER1
IQCD,PAH
IQCD,PKD1L1
IQCD,PPFIA4
IQCD,PTX3
IQCD,RAB44
IQCD,RAPGEFL1
IQCD,RBMS3
IQCD,RCVRN
IQCD,RNF215
IQCD,RTN4RL1
IQCD,SEMA3C
IQCD,SEZ6
IQCD,SIGLEC15
IQCD,SLC1A3
IQCD,SLC32A1
IQCD,SLC46A2
IQCD,SLC4A3
IQCD,SLC6A8
IQCD,SLC6A9
IQCD,SLCO5A1
IQCD,SOGA2
IQCD,STRIP2
IQCD,STX16-NPEPL1
IQCD,TAC3
IQCD,TIGD4
IQCD,TNS3
IQCD,UCN
IQCD,VASN
IQCD,VEPH1
IQCD,VNN3
IQSEC2,LONRF2
IQSEC2,OXER1
IQSEC2,PPFIA4
IQSEC2,TIGD4
IQSEC2,UCN
IQSEC2,VEPH1
JADE3,KCTD19
JADE3,KLHL14
JADE3,KRT5
JADE3,LIF
JADE3,LONRF2
JADE3,LRFN4
JADE3,LRRC3DN
JADE3,LURAP1
JADE3,MPRIP-AS1
JADE3,MYO7A
JADE3,NCS1
JADE3,NLGN3
JADE3,NODAL
JADE3,NRG1
JADE3,OXER1
JADE3,PAH
JADE3,PKD1L1
JADE3,PPFIA4
JADE3,PTX3
JADE3,RAB44
JADE3,RAPGEFL1
JADE3,RBMS3
JADE3,RCVRN
JADE3,RNF215
JADE3,RTN4RL1
JADE3,SEMA3C
JADE3,SEZ6
JADE3,SIGLEC15
JADE3,SLC1A3
JADE3,SLC32A1
JADE3,SLC46A2
JADE3,SLC4A3
JADE3,SLC6A9
JADE3,SOGA2
JADE3,STRIP2
JADE3,STX16-NPEPL1
JADE3,TAC3
JADE3,TIGD4
JADE3,TNS3
JADE3,UCN
JADE3,VASN
JADE3,VEPH1
JADE3,VNN3
JAG2,LRRC3DN
JAG2,M1AP
JAG2,MFAP3L
JAG2,NRG1
JAG2,PARD3
JAG2,PF4V1
JAG2,PPFIA4
JAG2,PTGR1
JAG2,PVRL2
JAG2,SEMA3C
JAG2,SIGLEC15
JAG2,SYCE3
JAG2,VEPH1
JAG2,WLS
KCNE3,KCTD19
KCNE3,LONRF2
KCNE3,LURAP1
KCNE3,OXER1
KCNE3,PTX3
KCNE3,TIGD4
KCNE3,UCN
KCNE3,VNN3
KCNK17,OXER1
KCNK17,UCN
KCNK17,VNN3
KCTD19,KLHL14
KCTD19,KRT5
KCTD19,LDHC
KCTD19,LIF
KCTD19,LILRB5
KCTD19,LINC00937
KCTD19,LONRF2
KCTD19,LRFN4
KCTD19,LRRC3DN
KCTD19,LURAP1
KCTD19,MAK
KCTD19,MPPED2
KCTD19,MPRIP-AS1
KCTD19,MYO7A
KCTD19,NCS1
KCTD19,NLGN3
KCTD19,NODAL
KCTD19,NRG1
KCTD19,NXN
KCTD19,OXER1
KCTD19,PAH
KCTD19,PKD1L1
KCTD19,PPFIA4
KCTD19,PRKCDBP
KCTD19,PTX3
KCTD19,RAB26
KCTD19,RAB44
KCTD19,RAPGEFL1
KCTD19,RBMS3
KCTD19,RCVRN
KCTD19,RNF215
KCTD19,RTN4RL1
KCTD19,RUVBL1-AS1
KCTD19,SAT1
KCTD19,SEMA3C
KCTD19,SEZ6
KCTD19,SHROOM1
KCTD19,SIGLEC15
KCTD19,SLC11A1
KCTD19,SLC1A3
KCTD19,SLC22A16
KCTD19,SLC25A35
KCTD19,SLC32A1
KCTD19,SLC46A2
KCTD19,SLC4A3
KCTD19,SLC6A8
KCTD19,SLC6A9
KCTD19,SLCO5A1
KCTD19,SOGA2
KCTD19,STRIP2
KCTD19,STX16-NPEPL1
KCTD19,TAC3
KCTD19,TIGD4
KCTD19,TNS3
KCTD19,TRIM74
KCTD19,UCN
KCTD19,VASN
KCTD19,VEPH1
KCTD19,VNN3
KLHL14,KRT5
KLHL14,LIF
KLHL14,LONRF2
KLHL14,LRFN4
KLHL14,LRRC3DN
KLHL14,LURAP1
KLHL14,MAK
KLHL14,MPPED2
KLHL14,MPRIP-AS1
KLHL14,MYO7A
KLHL14,NCS1
KLHL14,NLGN3
KLHL14,NODAL
KLHL14,NRG1
KLHL14,OXER1
KLHL14,PAH
KLHL14,PKD1L1
KLHL14,PPFIA4
KLHL14,PRKCDBP
KLHL14,PTGR1
KLHL14,PTX3
KLHL14,PVRL2
KLHL14,RAB44
KLHL14,RAPGEFL1
KLHL14,RBMS3
KLHL14,RCVRN
KLHL14,RNF215
KLHL14,RTN4RL1
KLHL14,SEMA3C
KLHL14,SEZ6
KLHL14,SIGLEC15
KLHL14,SLC1A3
KLHL14,SLC32A1
KLHL14,SLC46A2
KLHL14,SLC4A3
KLHL14,SLC6A8
KLHL14,SLC6A9
KLHL14,SLCO5A1
KLHL14,SOGA2
KLHL14,STRIP2
KLHL14,STX16-NPEPL1
KLHL14,TAC3
KLHL14,TIGD4
KLHL14,TNS3
KLHL14,TPD52L1
KLHL14,UCN
KLHL14,VASN
KLHL14,VEPH1
KLHL14,VNN3
KRT5,LIF
KRT5,LINC00610
KRT5,LINC00937
KRT5,LINC01036
KRT5,LONRF2
KRT5,LRFN4
KRT5,LRRC37A3
KRT5,LRRC3DN
KRT5,LURAP1
KRT5,MAK
KRT5,MFAP3L
KRT5,MMP14
KRT5,MMP9
KRT5,MPPED2
KRT5,MPRIP-AS1
KRT5,MYO7A
KRT5,NCS1
KRT5,NLGN3
KRT5,NODAL
KRT5,NPIPA7
KRT5,NRG1
KRT5,OXER1
KRT5,PADI2
KRT5,PAH
KRT5,PCDH1
KRT5,PKD1L1
KRT5,PPFIA4
KRT5,PRKCDBP
KRT5,PTGR1
KRT5,PTX3
KRT5,PVRL2
KRT5,RAB26
KRT5,RAB44
KRT5,RAPGEFL1
KRT5,RBMS3
KRT5,RCVRN
KRT5,RNF215
KRT5,RTN4RL1
KRT5,SELP
KRT5,SEMA3C
KRT5,SERINC4
KRT5,SEZ6
KRT5,SIGLEC15
KRT5,SLC1A3
KRT5,SLC32A1
KRT5,SLC46A2
KRT5,SLC4A3
KRT5,SLC6A8
KRT5,SLC6A9
KRT5,SLCO5A1
KRT5,SOGA2
KRT5,STRIP2
KRT5,STX16-NPEPL1
KRT5,TAC3
KRT5,TIGD4
KRT5,TNS3
KRT5,TPD52L1
KRT5,TRIM74
KRT5,UCN
KRT5,VASN
KRT5,VEPH1
KRT5,VIT
KRT5,VNN3
LGALSL,M1AP
LGALSL,NRG1
LGALSL,PVRL2
LGALSL,VEPH1
LIF,LILRB5
LIF,LINC00937
LIF,LINC01036
LIF,LONRF2
LIF,LRFN4
LIF,LRRC3DN
LIF,LURAP1
LIF,MAK
LIF,MPPED2
LIF,MPRIP-AS1
LIF,MYO7A
LIF,NCS1
LIF,NLGN3
LIF,NODAL
LIF,NRG1
LIF,NXN
LIF,OXER1
LIF,PAH
LIF,PKD1L1
LIF,PPFIA4
LIF,PRKCDBP
LIF,PTGR1
LIF,PTX3
LIF,PVRL2
LIF,RAB26
LIF,RAB44
LIF,RAPGEFL1
LIF,RBMS3
LIF,RCVRN
LIF,RNF215
LIF,RTN4RL1
LIF,RUVBL1-AS1
LIF,SEMA3C
LIF,SEZ6
LIF,SIGLEC15
LIF,SLC1A3
LIF,SLC32A1
LIF,SLC46A2
LIF,SLC4A3
LIF,SLC6A8
LIF,SLC6A9
LIF,SLCO5A1
LIF,SOGA2
LIF,STRIP2
LIF,STX16-NPEPL1
LIF,TAC3
LIF,TIGD4
LIF,TNS3
LIF,TPD52L1
LIF,TRIM74
LIF,UCN
LIF,VASN
LIF,VEPH1
LIF,VIT
LIF,VNN3
LILRB5,LONRF2
LILRB5,LURAP1
LILRB5,OXER1
LILRB5,PPFIA4
LILRB5,PTX3
LILRB5,TIGD4
LILRB5,UCN
LILRB5,VEPH1
LILRB5,VNN3
LINC00610,LONRF2
LINC00610,LRRC3DN
LINC00610,MPRIP-AS1
LINC00610,NCS1
LINC00610,NRG1
LINC00610,OXER1
LINC00610,PAH
LINC00610,PKD1L1
LINC00610,PPFIA4
LINC00610,PVRL2
LINC00610,RAB44
LINC00610,RCVRN
LINC00610,SEMA3C
LINC00610,SIGLEC15
LINC00610,SLC32A1
LINC00610,SLC46A2
LINC00610,SLC6A9
LINC00610,SOGA2
LINC00610,TIGD4
LINC00610,UCN
LINC00610,VEPH1
LINC00610,VNN3
LINC00671,PPFIA4
LINC00671,VEPH1
LINC00677,OXER1
LINC00677,VEPH1
LINC00937,LONRF2
LINC00937,LURAP1
LINC00937,MPRIP-AS1
LINC00937,NCS1
LINC00937,NRG1
LINC00937,OXER1
LINC00937,PKD1L1
LINC00937,PPFIA4
LINC00937,PTX3
LINC00937,RAB44
LINC00937,RCVRN
LINC00937,SEMA3C
LINC00937,SLC32A1
LINC00937,SLC46A2
LINC00937,SLC6A9
LINC00937,SOGA2
LINC00937,TAC3
LINC00937,TIGD4
LINC00937,UCN
LINC00937,VEPH1
LINC00937,VNN3
LINC01036,LONRF2
LINC01036,LRRC3DN
LINC01036,MPRIP-AS1
LINC01036,NCS1
LINC01036,NRG1
LINC01036,OXER1
LINC01036,PAH
LINC01036,PKD1L1
LINC01036,PPFIA4
LINC01036,PTX3
LINC01036,PVRL2
LINC01036,RAB44
LINC01036,RCVRN
LINC01036,RTN4RL1
LINC01036,SEMA3C
LINC01036,SEZ6
LINC01036,SIGLEC15
LINC01036,SLC32A1
LINC01036,SLC46A2
LINC01036,SLC6A9
LINC01036,SOGA2
LINC01036,TAC3
LINC01036,TIGD4
LINC01036,TNS3
LINC01036,UCN
LINC01036,VEPH1
LINC01036,VNN3
LONRF2,LRFN4
LONRF2,LRRC37A3
LONRF2,LRRC3DN
LONRF2,LRRC48
LONRF2,LURAP1
LONRF2,MAK
LONRF2,MAPK8IP2
LONRF2,MFAP3L
LONRF2,MMP14
LONRF2,MMP9
LONRF2,MPPED2
LONRF2,MPRIP-AS1
LONRF2,MYO7A
LONRF2,NCS1
LONRF2,NEURL1B
LONRF2,NKD2
LONRF2,NLGN3
LONRF2,NODAL
LONRF2,NPIPA7
LONRF2,NRG1
LONRF2,NXN
LONRF2,OXER1
LONRF2,PADI2
LONRF2,PAH
LONRF2,PCDH1
LONRF2,PDZD2
LONRF2,PF4V1
LONRF2,PKD1L1
LONRF2,PNMT
LONRF2,PPFIA4
LONRF2,PRKAR2B
LONRF2,PRKCDBP
LONRF2,PTGR1
LONRF2,PTX3
LONRF2,PVRL2
LONRF2,RAB26
LONRF2,RAB44
LONRF2,RAPGEFL1
LONRF2,RBMS3
LONRF2,RBPMS2
LONRF2,RCVRN
LONRF2,RNF215
LONRF2,RTEL1-TNFRSF6B
LONRF2,RTN4RL1
