Gene1,Gene2
IL17RA,IL32
IL17RA,IL3RA
IL17RA,LAIR2
IL17RA,LILRA4
IL17RA,LILRB4
IL17RA,LILRB5
IL17RA,TLR6
IL17RA,TNFRSF17
IL17RA,TREM1
IL1B,IL1RN
IL1B,IL32
IL1B,IL3RA
IL1B,LILRB4
IL1B,LTBR
IL1B,NLRP12
IL1B,TLR6
IL1B,TLR8
IL1B,XCL1
IL1RN,IL32
IL1RN,IL3RA
IL1RN,ILK
IL1RN,IRF7
IL1RN,LAIR2
IL1RN,LIF
IL1RN,LILRB4
IL1RN,LILRB5
IL1RN,LTBR
IL1RN,MPP4
IL1RN,NFAM1
IL1RN,NLRP12
IL1RN,SERPINA1
IL1RN,TLR6
IL1RN,TLR8
IL1RN,TNFAIP2
IL1RN,TNFRSF17
IL1RN,TNFRSF21
IL1RN,TNFSF4
IL1RN,TREM1
IL1RN,XCL1
IL27,IL32
IL27,LIF
IL27,LYL1
IL27,MYBL2
IL27,PDGFA
IL27,PDGFC
IL27,PDGFRA
IL32,IL3RA
IL32,ILK
IL32,IRF7
IL32,ISG15
IL32,LIF
IL32,LILRA4
IL32,LILRB4
IL32,LILRB5
IL32,LTBR
IL32,LURAP1
IL32,LYL1
IL32,MPP4
IL32,NFAM1
IL32,NLRP12
IL32,SASH1
IL32,SIGLEC1
IL32,SIGLEC12
IL32,SPHK1
IL32,TLR6
IL32,TLR8
IL32,TNFAIP2
IL32,TNFRSF17
IL32,TNFRSF21
IL32,TNFSF4
IL32,TREM1
IL32,TYROBP
IL32,VSIG4
IL32,XCL1
IL3RA,LAIR2
IL3RA,LILRA4
IL3RA,LILRB4
IL3RA,LILRB5
IL3RA,MPP4
ILK,KIF13A
ILK,KLHL14
ILK,LIF
ILK,LIMS1
ILK,LYL1
ILK,MAPK8IP2
ILK,MYLK
ILK,NKD2
ILK,PDZD2
ILK,SPHK1
ILK,ST14
ILK,TLN1
ILK,TYROBP
INPP5A,ITSN1
INPP5A,MPP3
INPP5A,PADI2
INPP5A,PDE5A
INPP5A,PIP5K1B
INPP5A,PPP1R14A
INPP5A,PPP2CB
INPP5A,PTPN14
INPP5A,PTPN18
INPP5A,PTPRN
INPP5A,SDPR
INPP5A,SLC17A9
INPP5A,SLC32A1
INPP5A,SLC8A3
INPP5A,SMPD3
INPP5A,SNX24
INPP5A,SPHK1
INPP5A,TPD52L1
INPP5A,TTC7B
IQSEC2,RAB11FIP1
IQSEC2,RAB9B
IQSEC2,RAPGEFL1
IQSEC2,RASSF4
IQSEC2,RGS6
IRF7,IRF8
IRF7,ISG15
IRF7,LILRB4
IRF7,LILRB5
IRF7,MPP4
IRF7,SPI1
IRF7,TLR8
IRF7,TNFRSF17
IRF7,VSIG4
IRF8,ISG15
IRF8,MPP4
IRF8,SIRPA
IRF8,SIRPB2
IRF8,SPI1
IRF8,SPIB
IRX3,LY6G6F
IRX3,PRRT3-AS1
IRX3,RUVBL1-AS1
IRX3,SLC24A3
ISG15,ITSN1
ISG15,LGALS2
ISG15,LGALS3
ISG15,LIMS1
ISG15,PPBP
ISG15,SASH1
ISG15,SERPING1
ISG15,SIGLEC1
ISG15,SIGLEC12
ISG15,SIGLEC15
ISG15,SIRPA
ISG15,SIRPB2
ISG15,ST14
ISG15,STAB1
ISG15,UBE2C
ISG15,UBE2M
ISG15,VSIG4
ITGA2B,ITGB3
ITGA2B,ITGB5
ITGA2B,LAIR2
ITGA2B,LGALS2
ITGA2B,LGALS3
ITGA2B,PC
ITGA2B,PDGFA
ITGA2B,PDGFRA
ITGA2B,PLA2G7
ITGA2B,SCT
ITGA2B,SIGLEC1
ITGA2B,STAB1
ITGA2B,THBS1
ITGA2B,VEGFA
ITGA2B,VWF
ITGB3,ITGB5
ITGB3,THBS1
ITGB5,STAB1
ITGB5,THBS1
ITGB5,VIT
ITGB5,VSIG4
ITM2C,ITSN1
ITM2C,REN
ITM2C,SAMD14
ITM2C,TMEM176A
ITM2C,TMEM176B
ITSN1,KIF13A
ITSN1,NCS1
ITSN1,NFAM1
ITSN1,NRG1
ITSN1,PTPN14
ITSN1,PTPN18
ITSN1,PTPRN
ITSN1,PVRL2
ITSN1,RAB11FIP1
ITSN1,RAB13
ITSN1,SDPR
ITSN1,SERINC2
ITSN1,SIRPA
ITSN1,SLC17A9
ITSN1,SLC32A1
ITSN1,SLC46A2
ITSN1,SNX24
ITSN1,STAB1
ITSN1,STON2
ITSN1,STX3
ITSN1,STXBP2
ITSN1,TLN1
ITSN1,TMEM150B
ITSN1,TNS1
ITSN1,TNS3
ITSN1,TPD52L1
ITSN1,TSC22D1
ITSN1,TYROBP
ITSN1,VASN
JADE3,JOSD2
JADE3,JUND
JADE3,ZFHX3
JAG2,NODAL
JAM3,RAB13
JAM3,SEMA3C
JDP2,L3MBTL4
JDP2,MYCL
JDP2,NFE2
JDP2,PARPBP
JDP2,PRF1
JDP2,RFPL4A
JDP2,RFX8
JDP2,SPDYC
JDP2,TCFL5
JDP2,TDRD9
JDP2,TFAP2E
JDP2,ZNF132
JDP2,ZNF205
JDP2,ZNF366
JDP2,ZNF470
JDP2,ZNF503
JDP2,ZNF547
JDP2,ZNF562
JDP2,ZNF618
JDP2,ZNF683
JOSD2,JUND
JOSD2,PDZD2
JOSD2,TSC22D1
JOSD2,UBE2C
JUN,JUND
JUND,LRP1
JUND,NOL3
JUND,ST5
JUND,TNFRSF21
JUND,TSC22D1
KAT2B,SATB2
KCNA5,KCNE3
KCNA5,KCNG2
KCNA5,KCNH8
KCNA5,KCNK1
KCNA5,KCNK17
KCNA5,LRRC26
KCNA5,SCN1B
KCNE3,KCNG2
KCNE3,KCNH8
KCNE3,KCNK1
KCNE3,KCNK17
KCNE3,LRRC26
KCNE3,SCN1B
KCNE3,SCN9A
KCNE3,SLC8A3
KCNG2,KCNH8
KCNG2,KCNK1
KCNG2,KCNK17
KCNG2,LRRC26
KCNG2,SCN1B
KCNH8,KCNK1
KCNH8,KCNK17
KCNH8,LRRC26
KCNH8,SCN1B
KCNK1,KCNK17
KCNK1,LRRC26
KCNK1,SCN1B
KCNK17,LRRC26
KCNK17,REN
KCNK17,SCN1B
KCNK17,SLC17A9
KCTD19,REN
KIAA0125,LY6G6F
KIAA0125,MAFG
KIAA0125,SAT1
KIAA0125,SLC24A3
KIAA0125,SLC25A35
KIAA0125,TCL1A
KIAA0513,KIAA1467
KIAA0513,KIF15
KIAA0513,LYPD2
KIAA0513,MAP3K7CL
KIAA0513,MIDN
KIAA0513,NPIPA7
KIAA0513,SCGB1C1
KIAA0513,SPDYC
KIAA1257,LY6G6F
KIAA1257,MAFG
KIAA1257,PPFIA4
KIAA1467,KIF15
KIAA1467,LINC00610
KIAA1467,LRRC37A3
KIAA1467,LRRC3DN
KIAA1467,LSMEM1
KIAA1467,LYPD2
KIAA1467,MARVELD1
KIAA1467,MFAP3L
KIAA1467,NEURL1B
KIAA1467,NKG7
KIAA1467,RAB44
KIAA1467,RAPGEFL1
KIAA1467,RNF175
KIAA1467,RNF215
KIAA1467,SERINC4
KIAA1467,SH3BGRL2
KIAA1467,SIGLEC15
KIAA1467,SLC35F3
KIAA1467,SLC46A2
KIAA1467,SMIM10
KIAA1467,SMIM5
KIAA1467,SNX24
KIAA1467,TMEM105
KIAA1467,TMEM176A
KIAA1467,TMEM176B
KIAA1467,TMEM210
KIAA1467,TMEM40
KIAA1467,TMEM91
KIAA1467,TRAPPC3L
KIF13A,KIF15
KIF13A,KIFC3
KIF13A,MPP1
KIF13A,MPP3
KIF13A,MYLK
KIF13A,MYO7A
KIF13A,NKD2
KIF13A,RAB11FIP1
KIF13A,RAB13
KIF13A,RAB32
KIF13A,RAB9B
KIF13A,RUFY1
KIF13A,SDPR
KIF13A,SLC17A9
KIF15,KIFC3
KIF15,MIDN
KIF15,MPP1
KIF15,PIP5K1B
KIF15,SAMD14
KIF15,SIGLEC15
KIF15,SNX24
KIF15,SOGA2
KIF15,TRIM45
KIF15,TRIM58
KIFC3,MPP1
KIR3DL2,KLRB1
KIR3DL2,KLRC1
KIR3DL2,KLRC2
KIR3DL2,KLRD1
KIR3DL2,LAIR2
KIR3DL2,LILRA4
KIR3DL2,LILRB4
KIR3DL2,LILRB5
KIR3DL2,SIGLEC1
KIR3DL2,SIGLEC12
KIR3DL2,TLR8
KIR3DL2,TYROBP
KLHL14,LYL1
KLRB1,KLRC1
KLRB1,KLRC2
KLRB1,KLRD1
KLRB1,LILRB4
KLRB1,LILRB5
KLRC1,KLRC2
KLRC1,KLRD1
KLRC1,LAIR2
KLRC1,LILRB4
KLRC1,LILRB5
KLRC1,TLR8
KLRC2,KLRD1
KRT5,PNMT
L3MBTL4,LEMD3
L3MBTL4,LONRF2
L3MBTL4,LRRC3DN
L3MBTL4,METTL25
L3MBTL4,MYCL
L3MBTL4,PLD4
L3MBTL4,RFPL4A
L3MBTL4,RFX8
L3MBTL4,SH3BGRL2
L3MBTL4,SH3BP5L
L3MBTL4,TAL1
L3MBTL4,TCFL5
L3MBTL4,TFAP2E
L3MBTL4,TMEM176B
L3MBTL4,TRIM45
L3MBTL4,TRIM58
L3MBTL4,TRIM74
L3MBTL4,ZNF114
L3MBTL4,ZNF132
L3MBTL4,ZNF470
L3MBTL4,ZNF503
L3MBTL4,ZNF547
L3MBTL4,ZNF562
L3MBTL4,ZNF618
LAIR2,LCN2
LAIR2,LGALS12
LAIR2,LGALS2
LAIR2,LGALS3
LAIR2,LIF
LAIR2,LILRA4
LAIR2,LILRB4
LAIR2,LILRB5
LAIR2,LIMS1
LAIR2,LTBR
LAIR2,LYL1
LAIR2,PRLR
LAIR2,SIGLEC1
LAIR2,SIGLEC12
LAIR2,SIRPA
LAIR2,SIRPB2
LAIR2,STAB1
LAIR2,TLR6
LAIR2,TLR8
LAIR2,TREML1
LAIR2,TYROBP
LAIR2,VSIG4
LCN2,LST1
LCN2,SLC22A16
LEFTY1,LTBR
LEFTY1,LYL1
LEFTY1,NODAL
LEFTY1,TYROBP
LEMD3,LIMS1
LEMD3,LMNA
LEMD3,NODAL
LEMD3,PDLIM1
LEMD3,SEMA3C
LEMD3,ST5
LGALS1,LGALS12
LGALS1,LGALS2
LGALS1,LGALS3
LGALS1,LGALSL
LGALS1,SIGLEC1
LGALS1,ST3GAL6
LGALS1,STAB1
LGALS12,LGALS2
LGALS12,LGALS3
LGALS12,LGALSL
LGALS12,MGLL
LGALS12,NLGN3
LGALS12,RGS6
LGALS12,SIGLEC1
LGALS12,SIGLEC12
LGALS12,ST3GAL6
LGALS12,STAB1
LGALS2,LGALS3
LGALS2,LGALSL
LGALS2,LIMS1
LGALS2,MFI2
LGALS2,MS4A1
LGALS2,NDST1
LGALS2,NLGN3
LGALS2,PNMT
LGALS2,PVRL2
LGALS2,RAB13
LGALS2,SEMA3C
LGALS2,SIGLEC1
LGALS2,SIGLEC12
LGALS2,ST3GAL6
LGALS2,STAB1
LGALS2,TLN1
LGALS3,LGALSL
LGALS3,LIMS1
LGALS3,MFI2
LGALS3,MS4A1
LGALS3,NDST1
LGALS3,NLGN3
LGALS3,PNMT
LGALS3,PVRL2
LGALS3,RAB13
LGALS3,SEMA3C
LGALS3,SIGLEC1
LGALS3,SIGLEC12
LGALS3,ST3GAL6
LGALS3,STAB1
LGALS3,TLN1
LGALSL,LONRF2
LGALSL,LRRC37A3
LGALSL,LRRC3DN
LGALSL,ST3GAL6
LHX1,LIMS1
LHX1,LYL1
LHX1,MAX
LHX1,PKD1L1
LHX1,SEZ6
LHX1,ZFHX3
LIF,LIMS1
LIF,LYL1
LIF,MPP4
LIF,SPI1
LIF,TNFSF4
LIG3,LRP3
LIG3,LRRC37A3
LIG3,LRRC3DN
LIG3,LY86
LILRA4,LILRB4
LILRA4,LILRB5
LILRA4,MS4A1
LILRA4,PRLR
LILRA4,PTCRA
LILRA4,SIRPA
LILRA4,VPREB1
LILRA4,VSIG4
LILRB4,LILRB5
LILRB4,LTBR
LILRB4,LYL1
LILRB4,PILRA
LILRB4,SIGLEC1
LILRB4,SIGLEC12
LILRB4,SIRPA
LILRB4,STAB1
LILRB4,TLR6
LILRB4,TLR8
LILRB4,TNFRSF17
LILRB4,TREM1
LILRB4,TYROBP
LILRB4,VPREB1
LILRB4,VSIG4
LILRB5,LTBR
LILRB5,LYL1
LILRB5,PILRA
LILRB5,SIGLEC1
LILRB5,SIGLEC12
LILRB5,SIRPA
LILRB5,SIRPB2
LILRB5,STAB1
LILRB5,TLR6
LILRB5,TLR8
LILRB5,TNFRSF17
LILRB5,TYROBP
LILRB5,VPREB1
LILRB5,VSIG4
LIMS1,PDLIM1
LIMS1,PDZD2
LIMS1,SASH1
LIMS1,SIGLEC1
LIMS1,SIGLEC12
LIMS1,STAB1
LIMS1,TIMP2
LIMS1,TLN1
LIMS1,TNS1
LIMS1,TPD52L1
LIMS1,ZNF185
LINC00610,NIPAL2
LINC00610,SLC11A1
LINC00610,SLC17A9
LINC00610,SLC46A2
LINC00610,SLC8A3
LINC00610,SLCO5A1
LINC00610,SMPD3
LINC00610,SNX24
LINC00610,TMEM91
LINC00671,LINC00677
LINC00671,LINC00853
LINC00671,LINC00926
LINC00671,LINC00937
LINC00671,LINC00968
LINC00671,LINC00989
LINC00671,LINC01036
LINC00671,LY6G6F
LINC00677,LINC00853
LINC00677,LINC00926
LINC00677,LINC00937
LINC00677,LINC00968
LINC00677,LINC00989
LINC00677,LINC01036
LINC00677,LY6G6F
LINC00677,SLC25A35
LINC00853,LINC00926
LINC00853,LINC00937
LINC00853,LINC00968
LINC00853,LINC00989
LINC00853,LINC01036
LINC00853,LY6G6F
LINC00853,SLC24A3
LINC00853,SLC25A35
LINC00853,TCL1A
LINC00926,LINC00937
LINC00926,LINC00968
LINC00926,LINC00989
LINC00926,LINC01036
LINC00926,LY6G6F
LINC00926,RAB26
LINC00926,SLC24A3
LINC00926,SLC25A35
LINC00936,LY6G6F
LINC00936,MPRIP-AS1
LINC00936,NEXN-AS1
LINC00936,PLXNB2
LINC00936,PRRT3-AS1
LINC00936,RUVBL1-AS1
LINC00936,S1PR5
LINC00936,SAT1
LINC00936,SLC24A3
LINC00936,SLC25A35
LINC00936,TCL1A
LINC00936,TRAM2-AS1
LINC00937,LINC00968
LINC00937,LINC00989
LINC00937,LINC01036
LINC00937,LY6G6F
LINC00937,SAT1
LINC00937,SLC24A3
LINC00937,SLC25A35
LINC00968,LINC00989
LINC00968,LINC01036
LINC00968,LY6G6F
LINC00968,SAT1
LINC00968,SLC24A3
LINC00989,LINC01036
LINC00989,LY6G6F
LINC00989,PLXNB2
LINC00989,SAT1
LINC00989,SLC24A3
LINC01036,LY6G6F
LMNA,MS4A1
LMNA,MS4A6A
LMNA,NLGN3
LMNA,SCT
LMNA,TLN1
LONRF2,MPPED2
LONRF2,ZNF503
LRFN4,LRRC37A3
LRFN4,LRRC3DN
LRFN4,PLXNA4
LRFN4,RAB44
LRFN4,RAPGEFL1
LRFN4,RFPL4A
LRFN4,RNF175
LRFN4,RNF215
LRFN4,RTN4RL1
LRFN4,SERINC4
LRP1,PRKCDBP
LRP1,S100A8
LRP1,ST5
LRP1,TNFRSF21
LRP1,TPD52L1
LRP1,TSC22D1
LRP1,ZFHX3
LRP3,LRRC37A3
LRP3,LRRC3DN
LRP3,LURAP1
LRP3,SIGLEC15
LRRC26,LRRC37A3
LRRC26,LRRC3DN
LRRC26,SLC46A2
LRRC37A3,LRRC3DN
LRRC37A3,LSMEM1
LRRC37A3,LYPD2
LRRC37A3,MARVELD1
LRRC37A3,NKG7
LRRC37A3,RNF175
LRRC37A3,SERINC4
LRRC37A3,SLC35F3
LRRC37A3,SLC46A2
LRRC37A3,SMIM10
LRRC37A3,SMIM5
LRRC37A3,TMEM105
LRRC37A3,TMEM176A
LRRC37A3,TMEM176B
LRRC37A3,TMEM210
LRRC37A3,TMEM40
LRRC37A3,TMEM91
LRRC37A3,TRAPPC3L
LRRC3DN,LSMEM1
LRRC3DN,LYPD2
LRRC3DN,NIPAL2
LRRC3DN,NKG7
LRRC3DN,RAB44
LRRC3DN,RNF175
LRRC3DN,SERINC4
LRRC3DN,SIGLEC15
LRRC3DN,SLC35F3
LRRC3DN,SLC46A2
LRRC3DN,SMIM10
LRRC3DN,SMIM5
LRRC3DN,TMEM105
LRRC3DN,TMEM210
LRRC3DN,TMEM40
LRRC3DN,TMEM91
LRRC3DN,TRAPPC3L
LRRC48,NRP2
LRRC48,PDGFRA
LRRC48,PTPN18
LRRC48,RAB11FIP1
LRRC48,ST14
LRRC48,STAB1
LSMEM1,LYPD2
LSMEM1,MARVELD1
LSMEM1,NKG7
LSMEM1,SERINC4
LSMEM1,SLC35F3
LSMEM1,SLC46A2
LSMEM1,SMIM10
LSMEM1,SMIM5
LSMEM1,TMEM105
LSMEM1,TMEM176A
LSMEM1,TMEM176B
LSMEM1,TMEM210
LSMEM1,TMEM40
LSMEM1,TMEM91
LST1,SELP
LST1,SLC11A1
LST1,SLC15A3
LST1,SLC17A9
LST1,SLC1A3
LST1,SLC22A16
LST1,SLC32A1
LST1,SLC43A2
LST1,SLC46A2
LST1,SLC4A3
LST1,SLC6A8
LST1,SLC6A9
LST1,SLC8A3
LST1,SLCO5A1
LTBR,LYL1
LTBR,PRLR
LTBR,PTGR1
LTBR,RTEL1-TNFRSF6B
LTBR,STAB1
LTBR,TLR6
LTBR,TLR8
LTBR,TNFRSF17
LTBR,TNFRSF21
LTBR,TNFSF4
LTBR,TYROBP
LURAP1,MAP3K7CL
LY6G6F,LYL1
LY6G6F,MAFG
LY6G6F,MYEOV
LY6G6F,NEXN-AS1
LY6G6F,OAF
LY6G6F,PLXNB2
LY6G6F,PPFIA4
LY6G6F,RAB26
LY6G6F,RUVBL1-AS1
LY6G6F,S1PR5
LY6G6F,SAT1
LY6G6F,SLC24A3
LY6G6F,SLC25A35
LY6G6F,TCL1A
LY6G6F,TRAM2-AS1
LY86,LYPD2
LY86,SPON2
LYL1,MAX
LYL1,MFI2
LYL1,MITF
LYL1,MPP4
LYL1,MS4A1
LYL1,MS4A6A
LYL1,MYBL2
LYL1,NRP2
LYL1,PBX1
LYL1,SLFN14
LYL1,SPI1
LYL1,TAL1
LYL1,TLN1
LYL1,TYROBP
LYL1,YWHAH
LYL1,ZFHX3
LYPD2,NKG7
LYPD2,PDZK1IP1
LYPD2,PINLYP
LYPD2,PLD4
LYPD2,PODNL1
LYPD2,SCGB1C1
LYPD2,TMEM8B
M1AP,MPP3
M1AP,MS4A6A
M1AP,SYCE3
M1AP,ZGLP1
MAFG,MARCH2
MAFG,MPRIP-AS1
MAFG,MROH1
MAFG,MYEOV
MAFG,OAF
MAFG,PPFIA4
MAFG,RAB26
MAFG,SLC25A35
MAK,SH3BP5L
MAK,SMPD3
MAK,SPDYC
MAK,TCL1B
MAK,TNS3
MAOB,PAH
MAP1A,METRNL
MAP1A,METTL25
MAP1A,MIDN
MAP1A,MPPED2
MAP1A,NEURL1B
MAP1A,PINLYP
MAP1A,PLA2G16
MAP1A,PLD4
MAP1A,RAPGEFL1
MAP1A,SMPD3
MAP1A,SNX24
MAP1A,ST14
MAP1A,TMEM91
MAP1A,TRIM74
MAP1A,VEPH1
MAP3K7CL,MAPK8IP2
MAP3K7CL,MFAP3L
MAP3K7CL,MIDN
MAP3K7CL,MZB1
MAP3K7CL,NPIPA7
MAP3K7CL,PDZK1IP1
MAP3K7CL,SPDYC
MAP3K7CL,TTC7B
MAPK8IP2,MPP3
MAPK8IP2,PRKAR2B
MAPK8IP2,PTPN14
MAPK8IP2,PTPN18
MAPK8IP2,RAB32
MAPK8IP2,SASH1
MAPK8IP2,SIRPA
MAPK8IP2,SIRPB2
MAPK8IP2,SPHK1
MAPK8IP2,ST5
MAPK8IP2,TPD52L1
MARCO,MMD
MARCO,PNMT
MARCO,SCARF1
MARCO,STAB1
MARCO,TLR6
MARCO,TLR8
MARCO,TMPRSS13
MARVELD1,SAMD14
MARVELD1,SERINC4
MARVELD1,SIGLEC15
MARVELD1,TMEM105
MARVELD1,TMEM176A
MARVELD1,TMEM176B
MARVELD1,TMEM210
MARVELD1,TMEM40
MARVELD1,TMEM91
MAX,MEIS1
MAX,MITF
MAX,MTPN
MAX,MYBL2
MAX,PBX1
MAX,TSC22D1
MAX,VENTX
MAX,ZFHX3
MBOAT2,PLA2G16
MBOAT2,SLC46A2
MEIS1,PBX1
MEIS1,PTX3
METRNL,METTL25
METTL25,MPPED2
METTL25,RFPL4A
METTL25,TRIM45
METTL25,TRIM74
MFAP3L,NPIPA7
MFAP3L,TMEM8B
MFI2,MITF
MFI2,MS4A1
MFI2,NRP2
MFI2,PNMT
MFI2,PVALB
MFI2,S100A6
MFI2,SLC11A1
MFI2,TREML1
MFI2,TYROBP
MIDN,PINLYP
MIDN,PIP5K1B
MIDN,SH3BP5L
MIDN,SNX24
MIDN,SPDYC
MIDN,TNS3
MIDN,ZNF503
MITF,ZFHX3
MLC1,MYL9
MLC1,MYLK
MLC1,MYO7A
MMD,MPP3
MMD,TMPRSS13
MMP14,MMP9
MMP14,PCSK6
MMP14,ST14
MMP14,TIMP2
MMP14,TMPRSS13
MMP9,ST14
MMP9,TIMP2
MMP9,TMPRSS13
MPP3,MPPED2
MPP3,MTPN
MPP3,MYO7A
MPP3,PNMT
MPP3,PTPN14
MPP3,PTPRN
MPP3,SEMA3C
MPP3,SEPT5
MPP3,SH3BP5L
MPP3,SMPD3
MPP3,TMPRSS13
MPP3,TPD52L1
MPP4,SPI1
MPP4,TNFRSF17
MPPED2,NIPAL2
MPPED2,PRTFDC1
MPPED2,SHD
MPPED2,SMPD3
MPRIP-AS1,MROH1
MPRIP-AS1,NEXN-AS1
MPRIP-AS1,PRRT3-AS1
MPRIP-AS1,RUVBL1-AS1
MPRIP-AS1,S1PR5
MPRIP-AS1,SAT1
MPRIP-AS1,TRAM2-AS1
MROH1,MYEOV
MROH1,RUVBL1-AS1
MROH1,SHROOM1
MS4A1,MS4A6A
MS4A1,MS4A7
MS4A1,PLD4
MS4A1,PNMT
MS4A1,PTPN14
MS4A1,S100A8
MS4A1,SASH1
MS4A1,SEMA6B
MS4A1,SERPING1
MS4A1,SLC11A1
MS4A1,SLC17A9
MS4A1,SLC46A2
MS4A1,SLC4A3
MS4A1,SLC8A3
MS4A1,SPI1
MS4A1,STAB1
MS4A1,TMEM150B
MS4A1,TMEM91
MS4A1,TMSB4X
MS4A1,TNFSF4
MS4A1,TREML1
MS4A1,TYROBP
MS4A1,VPREB3
MS4A1,VSIG4
MS4A6A,MS4A7
MS4A6A,SASH1
MS4A6A,SEMA6B
MS4A6A,SEPT5
MS4A6A,SLC11A1
MS4A6A,SLC17A9
MS4A6A,SLC1A3
MS4A6A,SLC4A3
MS4A6A,SLC8A3
MS4A6A,TMEM150B
MS4A6A,TMEM91
MS4A6A,TMSB4X
MS4A6A,TNFSF4
MS4A6A,TREML1
MS4A7,SASH1
MS4A7,SLC11A1
MS4A7,SLC17A9
MS4A7,SLC1A3
MS4A7,SLC4A3
MS4A7,SLC8A3
MS4A7,TMEM150B
MS4A7,TMSB4X
MS4A7,TNFSF4
MTPN,MYBL2
MTPN,MYLK
MTPN,TNNT1
MTPN,TPM2
MTPN,TSC22D1
MTPN,ZFHX3
MYBL2,MYCL
MYBL2,MYL9
MYBL2,MYLK
MYBL2,MZB1
MYBL2,PBX1
MYBL2,PPP2CB
MYBL2,PTPN14
MYBL2,RBMS3
MYBL2,S100A8
MYBL2,S100B
MYBL2,SPDYC
MYBL2,ST5
MYBL2,TCL1B
MYBL2,TSC22D1
MYBL2,TYROBP
MYBL2,UBE2C
MYBL2,ZFHX3
MYCL,NFE2
MYCL,PRF1
MYCL,RBMS3
MYCL,RFPL4A
MYCL,RFX8
MYCL,SYCE3
MYCL,TAL1
MYCL,TCFL5
MYCL,TFAP2E
MYCL,TRIM45
MYCL,ZNF132
MYCL,ZNF205
MYCL,ZNF470
MYCL,ZNF547
MYCL,ZNF562
MYCL,ZNF683
MYL9,MYLK
MYL9,MYO7A
MYL9,PPP1R14A
MYL9,TNNC2
MYL9,TNNT1
MYL9,TPM1
MYL9,TPM2
MYL9,TPM4
MYLK,MYO7A
MYLK,PPP1R14A
MYLK,TNNT1
MYLK,TPM1
MYLK,TPM4
MYO7A,TPM2
MYO7A,TPM4
MZB1,PDZK1IP1
MZB1,ZNF503
NCOA4,NR6A1
NCS1,NLGN3
NCS1,NPTX2
NCS1,NR6A1
NCS1,NRG1
NCS1,NRGN
NCS1,RCVRN
NCS1,RGS6
NCS1,S100A12
NCS1,S100A6
NCS1,S100A8
NCS1,S100B
NCS1,SCN1B
NCS1,SDPR
NCS1,SLC32A1
NCS1,SLC8A3
NCS1,TNNT1
NDST1,NT5C3A
NDST1,PTGDS
NDST1,SLC17A9
NDST1,ST3GAL6
NDST1,THNSL2
NEURL1B,RAPGEFL1
NEURL1B,RFPL4A
NEURL1B,RNF175
NEURL1B,RNF215
NEURL1B,SH3BGRL2
NEURL1B,SLC46A2
NEURL1B,TLN1
NEURL1B,TRIM45
NEURL1B,TRIM58
NEURL1B,TRIM74
NEURL1B,UBE2C
NEURL1B,UBE2M
NEXN,NEXN-AS1
NEXN,TLN1
NEXN,TNS1
NEXN-AS1,PLXNB2
NEXN-AS1,PRRT3-AS1
NEXN-AS1,RUVBL1-AS1
NEXN-AS1,SAT1
NEXN-AS1,TCL1A
NEXN-AS1,TRAM2-AS1
NFAM1,SAMHD1
NFAM1,TNFAIP2
NFAM1,TNFRSF17
NFAM1,TNFRSF21
NFAM1,TNFSF4
NFAM1,TREM1
NFAM1,TYROBP
NFE2,PRF1
NFE2,RFPL4A
NFE2,RFX8
NFE2,TAL1
NFE2,TFAP2E
NFE2,ZNF114
NFE2,ZNF132
NFE2,ZNF205
NFE2,ZNF470
NFE2,ZNF503
NFE2,ZNF547
NFE2,ZNF562
NFE2,ZNF683
NGFRAP1,PMAIP1
NGFRAP1,SH3BP5L
NGFRAP1,SYCE3
NGFRAP1,ZNF114
NIPAL2,NKG7
NIPAL2,SERINC4
NIPAL2,SLC11A1
NIPAL2,SLC15A3
NIPAL2,SLC35F3
NIPAL2,SLC46A2
NIPAL2,SLCO5A1
NIPAL2,SNX24
NIPAL2,TMEM105
NIPAL2,TMEM210
NIPAL2,TMEM40
NKD2,NODAL
NKD2,NRP2
NKD2,NXN
NKD2,REN
NKD2,ST5
NKD2,TSC22D1
NKG7,SERINC4
NKG7,SH3BGRL2
NKG7,SIGLEC15
NKG7,SLC46A2
NKG7,SMIM10
NKG7,SMIM5
NKG7,TMEM105
NKG7,TMEM176A
NKG7,TMEM176B
NKG7,TMEM210
NKG7,TMEM40
NKG7,TMEM91
NLGN3,NODAL
NLGN3,NPTX2
NLGN3,NR6A1
NLGN3,NRG1
NLGN3,NRGN
NLGN3,PVRL2
NLGN3,RGS6
NLGN3,SEMA3C
NLGN3,SEMA6B
NLGN3,SLC1A3
NLGN3,ST3GAL6
NLGN3,TAC3
NLGN3,TLN1
NLGN3,VNN3
NLRP12,TLR6
NLRP12,TLR8
NLRP12,TNFRSF21
NODAL,NR6A1
NODAL,NRG1
NODAL,NRP2
NODAL,PDGFA
NODAL,PDGFC
NODAL,SEMA3C
NODAL,ST5
NODAL,TSC22D1
NOL3,PMAIP1
NPIPA7,TTC7B
NPTX2,NR6A1
NPTX2,NRGN
NPTX2,PPBP
NPTX2,PTGDS
NPTX2,PTPN14
NPTX2,PTPRN
NPTX2,TAC3
NR6A1,NRG1
NR6A1,NRGN
NR6A1,RGS6
NR6A1,RORB
NR6A1,RXRA
NR6A1,SEMA6B
NR6A1,ZFHX3
NRG1,NRGN
NRG1,NRP2
NRG1,PDGFRA
NRG1,PGRMC1
NRG1,PTPN14
