Gene1,Gene2
IRF7,RP11-583F2.5
MAX,RP11-600F24.7
TAL1,RP11-600F24.7
CEBPD,RP11-600F24.7
MEIS1,RP11-600F24.7
ZNF683,RP11-600F24.7
ID3,RP11-600F24.7
ASCL2,RP11-600F24.7
JUN,RP11-600F24.7
FOSB,RP11-600F24.7
GRHL1,RP11-600F24.7
DNAJC1,RP11-600F24.7
SPIB,RP11-600F24.7
TSC22D1,RP11-600F24.7
LYL1,RP11-600F24.7
HOPX,RP11-600F24.7
CEBPD,RP11-61J19.4
VENTX,RP11-61J19.4
RXRA,RP11-61J19.4
ID1,RP11-61J19.4
JUN,RP11-61J19.4
JUND,RP11-61J19.4
NFE2,RP11-61J19.4
ATOH8,RP11-61J19.4
SPI1,RP11-61J19.4
SPIB,RP11-61J19.4
LYL1,RP11-61J19.4
MAFG,RP11-61J19.4
ZGLP1,RP11-61J19.4
IRF7,RP11-61J19.4
MYCL,RP11-61J19.4
MAX,RP11-624L4.2
CEBPD,RP11-624L4.2
RXRA,RP11-624L4.2
ID1,RP11-624L4.2
ID3,RP11-624L4.2
JUN,RP11-624L4.2
JUND,RP11-624L4.2
FOSB,RP11-624L4.2
DNAJC1,RP11-624L4.2
LYL1,RP11-624L4.2
SPI1,RP11-624L4.2
TSC22D1,RP11-624L4.2
HOPX,RP11-624L4.2
IRF7,RP11-624L4.2
IRF8,RP11-624L4.2
MAX,RP11-638I2.4
CEBPD,RP11-638I2.4
RXRA,RP11-638I2.4
ID1,RP11-638I2.4
JUN,RP11-638I2.4
JUND,RP11-638I2.4
NFE2,RP11-638I2.4
FOSB,RP11-638I2.4
DNAJC1,RP11-638I2.4
LYL1,RP11-638I2.4
SPI1,RP11-638I2.4
TSC22D1,RP11-638I2.4
MAFG,RP11-638I2.4
HOPX,RP11-638I2.4
IRF7,RP11-638I2.4
MAX,RP11-647K16.1
TAL1,RP11-647K16.1
CEBPD,RP11-647K16.1
MEIS1,RP11-647K16.1
JUN,RP11-647K16.1
JUND,RP11-647K16.1
NFE2,RP11-647K16.1
PBX1,RP11-647K16.1
SPI1,RP11-647K16.1
LYL1,RP11-647K16.1
TSC22D1,RP11-647K16.1
MAFG,RP11-647K16.1
ZGLP1,RP11-647K16.1
GFI1B,RP11-647K16.1
IRX3,RP11-647K16.1
MAX,RP11-65J3.14
TAL1,RP11-65J3.14
CEBPD,RP11-65J3.14
IRF8,RP11-65J3.14
RXRA,RP11-65J3.14
ID3,RP11-65J3.14
ASCL2,RP11-65J3.14
JUN,RP11-65J3.14
JUND,RP11-65J3.14
NFE2,RP11-65J3.14
SPI1,RP11-65J3.14
DNAJC1,RP11-65J3.14
TSC22D1,RP11-65J3.14
HOPX,RP11-65J3.14
IRF7,RP11-65J3.14
MAX,RP11-665G4.1
CEBPD,RP11-665G4.1
VENTX,RP11-665G4.1
ID1,RP11-665G4.1
ID3,RP11-665G4.1
JUN,RP11-665G4.1
JUND,RP11-665G4.1
NFE2,RP11-665G4.1
FOSB,RP11-665G4.1
DNAJC1,RP11-665G4.1
LYL1,RP11-665G4.1
SPI1,RP11-665G4.1
ZFHX3,RP11-665G4.1
HOPX,RP11-665G4.1
IRF7,RP11-665G4.1
MAX,RP11-667M19.2
CEBPD,RP11-667M19.2
VENTX,RP11-667M19.2
ID1,RP11-667M19.2
ID3,RP11-667M19.2
ZNF683,RP11-667M19.2
ASCL2,RP11-667M19.2
JUN,RP11-667M19.2
JUND,RP11-667M19.2
FOSB,RP11-667M19.2
DNAJC1,RP11-667M19.2
SPI1,RP11-667M19.2
MAFG,RP11-667M19.2
HOPX,RP11-667M19.2
IRF7,RP11-667M19.2
CEBPD,RP11-66B24.4
ARID3A,RP11-66B24.4
RXRA,RP11-66B24.4
ID3,RP11-66B24.4
JUN,RP11-66B24.4
JUND,RP11-66B24.4
FOSB,RP11-66B24.4
DNAJC1,RP11-66B24.4
LYL1,RP11-66B24.4
SPI1,RP11-66B24.4
MAFG,RP11-66B24.4
HLX,RP11-66B24.4
IRF7,RP11-66B24.4
IRF8,RP11-66B24.4
MYCL,RP11-66B24.4
MAX,RP11-672A2.3
TAL1,RP11-672A2.3
MEIS1,RP11-672A2.3
ARID3A,RP11-672A2.3
JUN,RP11-672A2.3
NFE2,RP11-672A2.3
PBX1,RP11-672A2.3
GRHL1,RP11-672A2.3
LYL1,RP11-672A2.3
TSC22D1,RP11-672A2.3
MAFG,RP11-672A2.3
ZGLP1,RP11-672A2.3
GFI1B,RP11-672A2.3
HOPX,RP11-672A2.3
IRX3,RP11-672A2.3
MAX,RP11-673E1.1
TAL1,RP11-673E1.1
ID1,RP11-673E1.1
JUND,RP11-673E1.1
MITF,RP11-673E1.1
NFE2,RP11-673E1.1
PBX1,RP11-673E1.1
DNAJC1,RP11-673E1.1
SPI1,RP11-673E1.1
LYL1,RP11-673E1.1
TSC22D1,RP11-673E1.1
MAFG,RP11-673E1.1
ZGLP1,RP11-673E1.1
GFI1B,RP11-673E1.1
IRF8,RP11-673E1.1
MAX,RP11-680G24.5
CEBPD,RP11-680G24.5
IRF8,RP11-680G24.5
ID1,RP11-680G24.5
ZNF683,RP11-680G24.5
ASCL2,RP11-680G24.5
JUN,RP11-680G24.5
JUND,RP11-680G24.5
FOSB,RP11-680G24.5
DNAJC1,RP11-680G24.5
SPI1,RP11-680G24.5
SPIB,RP11-680G24.5
LYL1,RP11-680G24.5
HOPX,RP11-680G24.5
IRF7,RP11-680G24.5
MAX,RP11-686D22.4
CEBPD,RP11-686D22.4
MEIS1,RP11-686D22.4
ID1,RP11-686D22.4
ID3,RP11-686D22.4
ZNF683,RP11-686D22.4
ASCL2,RP11-686D22.4
JUN,RP11-686D22.4
JUND,RP11-686D22.4
NFE2,RP11-686D22.4
FOSB,RP11-686D22.4
SPI1,RP11-686D22.4
MAFG,RP11-686D22.4
GFI1B,RP11-686D22.4
HOPX,RP11-686D22.4
CEBPD,RP11-6F2.5
AIRE,RP11-6F2.5
ID1,RP11-6F2.5
ARID3A,RP11-6F2.5
ASCL2,RP11-6F2.5
JUN,RP11-6F2.5
NFE2,RP11-6F2.5
FOSB,RP11-6F2.5
ATOH8,RP11-6F2.5
DNAJC1,RP11-6F2.5
LYL1,RP11-6F2.5
SPI1,RP11-6F2.5
TSC22D1,RP11-6F2.5
HOPX,RP11-6F2.5
IRF7,RP11-6F2.5
MAX,RP11-713D19.1
CEBPD,RP11-713D19.1
ZNF683,RP11-713D19.1
ID3,RP11-713D19.1
ASCL2,RP11-713D19.1
JUN,RP11-713D19.1
JUND,RP11-713D19.1
FOSB,RP11-713D19.1
SPI1,RP11-713D19.1
DNAJC1,RP11-713D19.1
SPIB,RP11-713D19.1
LYL1,RP11-713D19.1
HOPX,RP11-713D19.1
IRF8,RP11-713D19.1
IRX3,RP11-713D19.1
MAX,RP11-71G12.1
CEBPD,RP11-71G12.1
IRF8,RP11-71G12.1
ASCL2,RP11-71G12.1
JUN,RP11-71G12.1
JUND,RP11-71G12.1
FOSB,RP11-71G12.1
DNAJC1,RP11-71G12.1
SPIB,RP11-71G12.1
LYL1,RP11-71G12.1
TSC22D1,RP11-71G12.1
SPI1,RP11-71G12.1
HOPX,RP11-71G12.1
IRF7,RP11-71G12.1
MYBL2,RP11-71G12.1
MAX,RP11-728E14.2
TAL1,RP11-728E14.2
MEIS1,RP11-728E14.2
ASCL2,RP11-728E14.2
JUN,RP11-728E14.2
NFE2,RP11-728E14.2
PBX1,RP11-728E14.2
GRHL1,RP11-728E14.2
DNAJC1,RP11-728E14.2
LYL1,RP11-728E14.2
TSC22D1,RP11-728E14.2
MAFG,RP11-728E14.2
GFI1B,RP11-728E14.2
IRF8,RP11-728E14.2
IRX3,RP11-728E14.2
MAX,RP11-73G16.2
IRF8,RP11-73G16.2
ARID3A,RP11-73G16.2
RXRA,RP11-73G16.2
JUN,RP11-73G16.2
JUND,RP11-73G16.2
DNAJC1,RP11-73G16.2
SPIB,RP11-73G16.2
SPI1,RP11-73G16.2
TSC22D1,RP11-73G16.2
HOPX,RP11-73G16.2
MAFG,RP11-73G16.2
ZFHX3,RP11-73G16.2
IRF7,RP11-73G16.2
MYBL2,RP11-73G16.2
MAX,RP11-744N12.3
TAL1,RP11-744N12.3
CEBPD,RP11-744N12.3
MEIS1,RP11-744N12.3
JUN,RP11-744N12.3
MITF,RP11-744N12.3
NFE2,RP11-744N12.3
FOSB,RP11-744N12.3
PBX1,RP11-744N12.3
GRHL1,RP11-744N12.3
LYL1,RP11-744N12.3
TSC22D1,RP11-744N12.3
MAFG,RP11-744N12.3
ZGLP1,RP11-744N12.3
GFI1B,RP11-744N12.3
CEBPD,RP11-76E17.3
IRF8,RP11-76E17.3
RXRA,RP11-76E17.3
ID1,RP11-76E17.3
JUN,RP11-76E17.3
JUND,RP11-76E17.3
SPI1,RP11-76E17.3
SPIB,RP11-76E17.3
LYL1,RP11-76E17.3
MAFG,RP11-76E17.3
CUX2,RP11-76E17.3
ZFHX3,RP11-76E17.3
IRF7,RP11-76E17.3
MYBL2,RP11-76E17.3
MYCL,RP11-76E17.3
MAX,RP11-77I22.2
CEBPD,RP11-77I22.2
IRF8,RP11-77I22.2
RXRA,RP11-77I22.2
ZNF683,RP11-77I22.2
ID3,RP11-77I22.2
JUN,RP11-77I22.2
JUND,RP11-77I22.2
NFE2,RP11-77I22.2
FOSB,RP11-77I22.2
SPI1,RP11-77I22.2
DNAJC1,RP11-77I22.2
LYL1,RP11-77I22.2
HOPX,RP11-77I22.2
IRF7,RP11-77I22.2
MAX,RP11-797H7.5
RXRA,RP11-797H7.5
ID1,RP11-797H7.5
ID3,RP11-797H7.5
JUN,RP11-797H7.5
JUND,RP11-797H7.5
NFE2,RP11-797H7.5
FOSB,RP11-797H7.5
DNAJC1,RP11-797H7.5
LYL1,RP11-797H7.5
SPI1,RP11-797H7.5
MAFG,RP11-797H7.5
HOPX,RP11-797H7.5
IRF8,RP11-797H7.5
MYCL,RP11-797H7.5
MAX,RP11-800A3.7
CEBPD,RP11-800A3.7
IRF8,RP11-800A3.7
ZNF683,RP11-800A3.7
ID3,RP11-800A3.7
ASCL2,RP11-800A3.7
JUN,RP11-800A3.7
JUND,RP11-800A3.7
NFE2,RP11-800A3.7
FOSB,RP11-800A3.7
DNAJC1,RP11-800A3.7
SPI1,RP11-800A3.7
LYL1,RP11-800A3.7
HOPX,RP11-800A3.7
IRF7,RP11-800A3.7
MAX,RP11-814H16.2
TAL1,RP11-814H16.2
CEBPD,RP11-814H16.2
ZNF470,RP11-814H16.2
ID1,RP11-814H16.2
ID3,RP11-814H16.2
JDP2,RP11-814H16.2
JUN,RP11-814H16.2
JUND,RP11-814H16.2
FOSB,RP11-814H16.2
ATOH8,RP11-814H16.2
DNAJC1,RP11-814H16.2
SPI1,RP11-814H16.2
ZFHX3,RP11-814H16.2
HOPX,RP11-814H16.2
MAX,RP11-81H3.2
CEBPD,RP11-81H3.2
IRF8,RP11-81H3.2
ZNF683,RP11-81H3.2
ID3,RP11-81H3.2
ASCL2,RP11-81H3.2
JUN,RP11-81H3.2
JUND,RP11-81H3.2
FOSB,RP11-81H3.2
DNAJC1,RP11-81H3.2
SPI1,RP11-81H3.2
SPIB,RP11-81H3.2
LYL1,RP11-81H3.2
HOPX,RP11-81H3.2
IRF7,RP11-81H3.2
MAX,RP11-874J12.4
TAL1,RP11-874J12.4
MEIS1,RP11-874J12.4
ID1,RP11-874J12.4
JUN,RP11-874J12.4
MITF,RP11-874J12.4
NFE2,RP11-874J12.4
PBX1,RP11-874J12.4
GRHL1,RP11-874J12.4
LYL1,RP11-874J12.4
TSC22D1,RP11-874J12.4
MAFG,RP11-874J12.4
ZGLP1,RP11-874J12.4
GFI1B,RP11-874J12.4
IRX3,RP11-874J12.4
MAX,RP11-875O11.2
CEBPD,RP11-875O11.2
IRF8,RP11-875O11.2
RXRA,RP11-875O11.2
ZNF683,RP11-875O11.2
ID3,RP11-875O11.2
JUN,RP11-875O11.2
JUND,RP11-875O11.2
FOSB,RP11-875O11.2
DNAJC1,RP11-875O11.2
SPI1,RP11-875O11.2
LYL1,RP11-875O11.2
ZGLP1,RP11-875O11.2
HOPX,RP11-875O11.2
IRF7,RP11-875O11.2
MAX,RP11-879F14.2
TAL1,RP11-879F14.2
MEIS1,RP11-879F14.2
MITF,RP11-879F14.2
WDHD1,RP11-879F14.2
NFE2,RP11-879F14.2
FOSB,RP11-879F14.2
PBX1,RP11-879F14.2
GRHL1,RP11-879F14.2
LYL1,RP11-879F14.2
TSC22D1,RP11-879F14.2
MAFG,RP11-879F14.2
ZGLP1,RP11-879F14.2
GFI1B,RP11-879F14.2
IRF7,RP11-879F14.2
MAX,RP11-885N19.6
TAL1,RP11-885N19.6
CEBPD,RP11-885N19.6
MEIS1,RP11-885N19.6
JUN,RP11-885N19.6
NFE2,RP11-885N19.6
PBX1,RP11-885N19.6
SPI1,RP11-885N19.6
LYL1,RP11-885N19.6
GRHL1,RP11-885N19.6
TSC22D1,RP11-885N19.6
MAFG,RP11-885N19.6
ZGLP1,RP11-885N19.6
GFI1B,RP11-885N19.6
IRX3,RP11-885N19.6
MAX,RP11-88H9.2
TAL1,RP11-88H9.2
CEBPD,RP11-88H9.2
MEIS1,RP11-88H9.2
ID1,RP11-88H9.2
JUN,RP11-88H9.2
MITF,RP11-88H9.2
NFE2,RP11-88H9.2
PBX1,RP11-88H9.2
GRHL1,RP11-88H9.2
LYL1,RP11-88H9.2
TSC22D1,RP11-88H9.2
MAFG,RP11-88H9.2
ZGLP1,RP11-88H9.2
GFI1B,RP11-88H9.2
MAX,RP11-96B2.1
TAL1,RP11-96B2.1
MEIS1,RP11-96B2.1
JUN,RP11-96B2.1
MITF,RP11-96B2.1
NFE2,RP11-96B2.1
PBX1,RP11-96B2.1
GRHL1,RP11-96B2.1
SPI1,RP11-96B2.1
LYL1,RP11-96B2.1
TSC22D1,RP11-96B2.1
MAFG,RP11-96B2.1
ZGLP1,RP11-96B2.1
GFI1B,RP11-96B2.1
HOPX,RP11-96B2.1
MAX,RP11-99A1.2
TAL1,RP11-99A1.2
MEIS1,RP11-99A1.2
ID1,RP11-99A1.2
JUN,RP11-99A1.2
NFE2,RP11-99A1.2
FOSB,RP11-99A1.2
PBX1,RP11-99A1.2
GRHL1,RP11-99A1.2
LYL1,RP11-99A1.2
TSC22D1,RP11-99A1.2
MAFG,RP11-99A1.2
ZGLP1,RP11-99A1.2
GFI1B,RP11-99A1.2
HOPX,RP11-99A1.2
MAX,RP13-890H12.2
CEBPD,RP13-890H12.2
ID1,RP13-890H12.2
ID3,RP13-890H12.2
JUN,RP13-890H12.2
JUND,RP13-890H12.2
MITF,RP13-890H12.2
NFE2,RP13-890H12.2
DNAJC1,RP13-890H12.2
LYL1,RP13-890H12.2
SPI1,RP13-890H12.2
TSC22D1,RP13-890H12.2
HOPX,RP13-890H12.2
IRF8,RP13-890H12.2
MYCL,RP13-890H12.2
MAX,RP3-329E20.2
TAL1,RP3-329E20.2
MEIS1,RP3-329E20.2
MITF,RP3-329E20.2
WDHD1,RP3-329E20.2
NFE2,RP3-329E20.2
FOSB,RP3-329E20.2
PBX1,RP3-329E20.2
GRHL1,RP3-329E20.2
SPI1,RP3-329E20.2
LYL1,RP3-329E20.2
TSC22D1,RP3-329E20.2
MAFG,RP3-329E20.2
GFI1B,RP3-329E20.2
HOPX,RP3-329E20.2
MAX,RP3-330M21.5
CEBPD,RP3-330M21.5
RXRA,RP3-330M21.5
ZNF683,RP3-330M21.5
ID3,RP3-330M21.5
JUN,RP3-330M21.5
JUND,RP3-330M21.5
FOSB,RP3-330M21.5
DNAJC1,RP3-330M21.5
SPIB,RP3-330M21.5
LYL1,RP3-330M21.5
SPI1,RP3-330M21.5
HOPX,RP3-330M21.5
IRF8,RP3-330M21.5
MYCL,RP3-330M21.5
MAX,RP3-395M20.7
CEBPD,RP3-395M20.7
ZNF683,RP3-395M20.7
ID3,RP3-395M20.7
ASCL2,RP3-395M20.7
JUN,RP3-395M20.7
JUND,RP3-395M20.7
FOSB,RP3-395M20.7
DNAJC1,RP3-395M20.7
LYL1,RP3-395M20.7
ZNF205,RP3-395M20.7
ZFHX3,RP3-395M20.7
ZNF114,RP3-395M20.7
HOPX,RP3-395M20.7
IRF8,RP3-395M20.7
CREB5,RP3-462E2.5
MAX,RP3-462E2.5
ZNF683,RP3-462E2.5
RXRA,RP3-462E2.5
ASCL2,RP3-462E2.5
JUN,RP3-462E2.5
JUND,RP3-462E2.5
ZNF132,RP3-462E2.5
NFE2,RP3-462E2.5
FOSB,RP3-462E2.5
DNAJC1,RP3-462E2.5
LYL1,RP3-462E2.5
SPI1,RP3-462E2.5
GFI1B,RP3-462E2.5
HOPX,RP3-462E2.5
CREB5,RP3-473L9.4
CEBPD,RP3-473L9.4
RXRA,RP3-473L9.4
ID1,RP3-473L9.4
ID3,RP3-473L9.4
JDP2,RP3-473L9.4
JUN,RP3-473L9.4
JUND,RP3-473L9.4
NFE2,RP3-473L9.4
FOSB,RP3-473L9.4
SPI1,RP3-473L9.4
LYL1,RP3-473L9.4
MAFG,RP3-473L9.4
IRF7,RP3-473L9.4
IRF8,RP3-473L9.4
CEBPD,RP3-525N10.2
TCFL5,RP3-525N10.2
VENTX,RP3-525N10.2
RXRA,RP3-525N10.2
ASCL2,RP3-525N10.2
JUN,RP3-525N10.2
JUND,RP3-525N10.2
FOSB,RP3-525N10.2
SPI1,RP3-525N10.2
SPIB,RP3-525N10.2
TSC22D1,RP3-525N10.2
MAFG,RP3-525N10.2
GFI1B,RP3-525N10.2
HOPX,RP3-525N10.2
IRF7,RP3-525N10.2
MAX,RP4-562J12.2
CEBPD,RP4-562J12.2
ID3,RP4-562J12.2
JUN,RP4-562J12.2
JUND,RP4-562J12.2
FOSB,RP4-562J12.2
DNAJC1,RP4-562J12.2
SPI1,RP4-562J12.2
HOPX,RP4-562J12.2
ZFHX3,RP4-562J12.2
ZGLP1,RP4-562J12.2
GFI1B,RP4-562J12.2
IRF7,RP4-562J12.2
IRF8,RP4-562J12.2
IRX3,RP4-562J12.2
MAX,RP4-613B23.1
CEBPD,RP4-613B23.1
ID1,RP4-613B23.1
JUN,RP4-613B23.1
JUND,RP4-613B23.1
NFE2,RP4-613B23.1
FOSB,RP4-613B23.1
DNAJC1,RP4-613B23.1
LYL1,RP4-613B23.1
SPI1,RP4-613B23.1
MAFG,RP4-613B23.1
ZGLP1,RP4-613B23.1
GFI1B,RP4-613B23.1
IRF7,RP4-613B23.1
IRF8,RP4-613B23.1
MAX,RP4-677H15.4
CEBPD,RP4-677H15.4
IRF8,RP4-677H15.4
ZNF683,RP4-677H15.4
ID3,RP4-677H15.4
ASCL2,RP4-677H15.4
JUN,RP4-677H15.4
JUND,RP4-677H15.4
FOSB,RP4-677H15.4
DNAJC1,RP4-677H15.4
SPI1,RP4-677H15.4
SPIB,RP4-677H15.4
LYL1,RP4-677H15.4
HOPX,RP4-677H15.4
IRF7,RP4-677H15.4
MAX,RP4-756G23.5
TAL1,RP4-756G23.5
RXRA,RP4-756G23.5
ZNF683,RP4-756G23.5
ASCL2,RP4-756G23.5
JUN,RP4-756G23.5
NFE2,RP4-756G23.5
FOSB,RP4-756G23.5
PBX1,RP4-756G23.5
GRHL1,RP4-756G23.5
LYL1,RP4-756G23.5
SPI1,RP4-756G23.5
GFI1B,RP4-756G23.5
IRF8,RP4-756G23.5
IRX3,RP4-756G23.5
MAX,RP5-1139B12.3
CEBPD,RP5-1139B12.3
IRF8,RP5-1139B12.3
ZNF683,RP5-1139B12.3
ID3,RP5-1139B12.3
ASCL2,RP5-1139B12.3
JUN,RP5-1139B12.3
JUND,RP5-1139B12.3
FOSB,RP5-1139B12.3
DNAJC1,RP5-1139B12.3
SPI1,RP5-1139B12.3
SPIB,RP5-1139B12.3
LYL1,RP5-1139B12.3
HOPX,RP5-1139B12.3
IRF7,RP5-1139B12.3
MAX,RP5-1142A6.2
CEBPD,RP5-1142A6.2
IRF8,RP5-1142A6.2
ZNF683,RP5-1142A6.2
AIRE,RP5-1142A6.2
ID3,RP5-1142A6.2
ARID3A,RP5-1142A6.2
JUN,RP5-1142A6.2
JUND,RP5-1142A6.2
DNAJC1,RP5-1142A6.2
SPI1,RP5-1142A6.2
SPIB,RP5-1142A6.2
LYL1,RP5-1142A6.2
HOPX,RP5-1142A6.2
IRF7,RP5-1142A6.2
CEBPD,RP5-887A10.1
IRF8,RP5-887A10.1
ARID3A,RP5-887A10.1
ID1,RP5-887A10.1
ID3,RP5-887A10.1
JDP2,RP5-887A10.1
ASCL2,RP5-887A10.1
JUN,RP5-887A10.1
FOSB,RP5-887A10.1
DNAJC1,RP5-887A10.1
SPI1,RP5-887A10.1
SPIB,RP5-887A10.1
LYL1,RP5-887A10.1
HOPX,RP5-887A10.1
IRF7,RP5-887A10.1
CEBPD,RP5-899E9.1
MAX,RP5-899E9.1
L3MBTL4,RP5-899E9.1
ID1,RP5-899E9.1
ID3,RP5-899E9.1
RXRA,RP5-899E9.1
JDP2,RP5-899E9.1
ASCL2,RP5-899E9.1
JUN,RP5-899E9.1
JUND,RP5-899E9.1
FOSB,RP5-899E9.1
DNAJC1,RP5-899E9.1
LYL1,RP5-899E9.1
SPI1,RP5-899E9.1
MAFG,RP5-899E9.1
MAX,RP5-966M1.6
CEBPD,RP5-966M1.6
ZNF683,RP5-966M1.6
ID1,RP5-966M1.6
ID3,RP5-966M1.6
JUN,RP5-966M1.6
JUND,RP5-966M1.6
FOSB,RP5-966M1.6
DNAJC1,RP5-966M1.6
LYL1,RP5-966M1.6
SPI1,RP5-966M1.6
HOPX,RP5-966M1.6
ZGLP1,RP5-966M1.6
IRF7,RP5-966M1.6
IRF8,RP5-966M1.6
MAX,RP6-109B7.5
ZNF503,RP6-109B7.5
CEBPD,RP6-109B7.5
ID1,RP6-109B7.5
ID3,RP6-109B7.5
AIRE,RP6-109B7.5
RXRA,RP6-109B7.5
ASCL2,RP6-109B7.5
JUN,RP6-109B7.5
JUND,RP6-109B7.5
NFE2,RP6-109B7.5
FOSB,RP6-109B7.5
SPI1,RP6-109B7.5
MAFG,RP6-109B7.5
IRF7,RP6-109B7.5
MAX,RP6-99M1.3
CEBPD,RP6-99M1.3
IRF8,RP6-99M1.3
RXRA,RP6-99M1.3
ZNF683,RP6-99M1.3
ID3,RP6-99M1.3
JUN,RP6-99M1.3
JUND,RP6-99M1.3
SPI1,RP6-99M1.3
DNAJC1,RP6-99M1.3
SPIB,RP6-99M1.3
LYL1,RP6-99M1.3
ZFHX3,RP6-99M1.3
HOPX,RP6-99M1.3
IRF7,RP6-99M1.3
CREB5,RPPH1
MAX,RPPH1
IRF8,RPPH1
ARID3A,RPPH1
ZNF683,RPPH1
JUN,RPPH1
JUND,RPPH1
FOSB,RPPH1
DNAJC1,RPPH1
SPIB,RPPH1
SPI1,RPPH1
CUX2,RPPH1
IRF7,RPPH1
MYBL2,RPPH1
MYCL,RPPH1
MAX,RTEL1-TNFRSF6B
MEIS1,RTEL1-TNFRSF6B
RXRA,RTEL1-TNFRSF6B
JDP2,RTEL1-TNFRSF6B
JUN,RTEL1-TNFRSF6B
JUND,RTEL1-TNFRSF6B
NFE2,RTEL1-TNFRSF6B
FOSB,RTEL1-TNFRSF6B
SPI1,RTEL1-TNFRSF6B
MAFG,RTEL1-TNFRSF6B
ZGLP1,RTEL1-TNFRSF6B
GFI1B,RTEL1-TNFRSF6B
HOPX,RTEL1-TNFRSF6B
IRF7,RTEL1-TNFRSF6B
MYCL,RTEL1-TNFRSF6B
MAX,RTN4RL1
CEBPD,RTN4RL1
ZNF683,RTN4RL1
ID3,RTN4RL1
ASCL2,RTN4RL1
JUN,RTN4RL1
JUND,RTN4RL1
DNAJC1,RTN4RL1
SPI1,RTN4RL1
SPIB,RTN4RL1
LYL1,RTN4RL1
MAFG,RTN4RL1
GFI1B,RTN4RL1
HOPX,RTN4RL1
IRF7,RTN4RL1
MAX,RUFY1
TAL1,RUFY1
MEIS1,RUFY1
JUN,RUFY1
WDHD1,RUFY1
NFE2,RUFY1
PBX1,RUFY1
GRHL1,RUFY1
LYL1,RUFY1
TSC22D1,RUFY1
MAFG,RUFY1
ZGLP1,RUFY1
GFI1B,RUFY1
HOPX,RUFY1
IRX3,RUFY1
CEBPD,RUSC2
RXRA,RUSC2
ID1,RUSC2
ARID3A,RUSC2
ASCL2,RUSC2
JUN,RUSC2
JUND,RUSC2
FOSB,RUSC2
ATOH8,RUSC2
SPI1,RUSC2
LYL1,RUSC2
HLX,RUSC2
ZGLP1,RUSC2
IRF7,RUSC2
MYCL,RUSC2
MEIS1,RUVBL1-AS1
L3MBTL4,RUVBL1-AS1
ID3,RUVBL1-AS1
JDP2,RUVBL1-AS1
ASCL2,RUVBL1-AS1
JUN,RUVBL1-AS1
JUND,RUVBL1-AS1
NFE2,RUVBL1-AS1
FOSB,RUVBL1-AS1
DNAJC1,RUVBL1-AS1
SPI1,RUVBL1-AS1
MAFG,RUVBL1-AS1
GFI1B,RUVBL1-AS1
HOPX,RUVBL1-AS1
IRF8,RUVBL1-AS1
CREB5,S100A12
CEBPD,S100A12
ZNF503,S100A12
ID1,S100A12
RXRA,S100A12
JUN,S100A12
JUND,S100A12
NFE2,S100A12
FOSB,S100A12
SPI1,S100A12
LYL1,S100A12
HLX,S100A12
ZGLP1,S100A12
ZFHX3,S100A12
IRF8,S100A12
CEBPD,S100A6
RXRA,S100A6
ID1,S100A6
ZNF683,S100A6
ASCL2,S100A6
JUN,S100A6
JUND,S100A6
FOSB,S100A6
DNAJC1,S100A6
SPI1,S100A6
MAFG,S100A6
HLX,S100A6
ZFHX3,S100A6
HOPX,S100A6
IRF8,S100A6
CEBPD,S100A8
ZNF503,S100A8
RXRA,S100A8
ID1,S100A8
JUN,S100A8
JUND,S100A8
NFE2,S100A8
FOSB,S100A8
SPI1,S100A8
LYL1,S100A8
MAFG,S100A8
HLX,S100A8
ZGLP1,S100A8
ZFHX3,S100A8
HOPX,S100A8
CEBPD,S100A9
ZNF503,S100A9
RXRA,S100A9
ID1,S100A9
ARID3A,S100A9
JUN,S100A9
JUND,S100A9
NFE2,S100A9
FOSB,S100A9
SPI1,S100A9
LYL1,S100A9
MAFG,S100A9
HLX,S100A9
ZFHX3,S100A9
HOPX,S100A9
MAX,S100B
ZNF547,S100B
TCFL5,S100B
ID3,S100B
JUN,S100B
JUND,S100B
WDHD1,S100B
FOSB,S100B
DNAJC1,S100B
SPIB,S100B
LYL1,S100B
SPI1,S100B
HOPX,S100B
IRF7,S100B
IRF8,S100B
MAX,S1PR3
MEIS1,S1PR3
L3MBTL4,S1PR3
ID1,S1PR3
ZNF683,S1PR3
RXRA,S1PR3
ASCL2,S1PR3
JUN,S1PR3
JUND,S1PR3
FOSB,S1PR3
DNAJC1,S1PR3
LYL1,S1PR3
SPI1,S1PR3
MAFG,S1PR3
HOPX,S1PR3
MAX,S1PR5
CEBPD,S1PR5
L3MBTL4,S1PR5
ZNF683,S1PR5
ID3,S1PR5
TFAP2E,S1PR5
ASCL2,S1PR5
JUN,S1PR5
WDHD1,S1PR5
DNAJC1,S1PR5
SPI1,S1PR5
SATB2,S1PR5
LYL1,S1PR5
HOPX,S1PR5
IRF8,S1PR5
MAX,SAMD14
TAL1,SAMD14
CEBPD,SAMD14
JUN,SAMD14
MITF,SAMD14
NFE2,SAMD14
FOSB,SAMD14
PBX1,SAMD14
GRHL1,SAMD14
LYL1,SAMD14
TSC22D1,SAMD14
ZGLP1,SAMD14
GFI1B,SAMD14
IRF7,SAMD14
IRX3,SAMD14
CREB5,SAMHD1
CEBPD,SAMHD1
IRF8,SAMHD1
ID1,SAMHD1
RXRA,SAMHD1
JUN,SAMHD1
JUND,SAMHD1
