Gene1,Gene2
LSMEM1,TMEM150B
LSMEM1,TMPRSS13
LSMEM1,TNFRSF21
LSMEM1,TNFSF4
LSMEM1,TRIM45
LSMEM1,TRIM58
LSMEM1,TTC7B
LSMEM1,VPREB1
LSMEM1,WDR17
LSMEM1,WLS
LSMEM1,ZCCHC24
LURAP1,MAK
LURAP1,MAPK8IP2
LURAP1,MMP9
LURAP1,MPP3
LURAP1,MPPED2
LURAP1,MPRIP-AS1
LURAP1,MYO7A
LURAP1,NCS1
LURAP1,NLGN3
LURAP1,NODAL
LURAP1,NPIPA7
LURAP1,NRG1
LURAP1,NXN
LURAP1,OXER1
LURAP1,PAH
LURAP1,PCDH1
LURAP1,PDZD2
LURAP1,PKD1L1
LURAP1,PPFIA4
LURAP1,PRKCDBP
LURAP1,PTGR1
LURAP1,PTX3
LURAP1,RAB26
LURAP1,RAB44
LURAP1,RAPGEFL1
LURAP1,RBMS3
LURAP1,RCVRN
LURAP1,RNF215
LURAP1,RTN4RL1
LURAP1,RUVBL1-AS1
LURAP1,SEMA3C
LURAP1,SERINC4
LURAP1,SEZ6
LURAP1,SIGLEC12
LURAP1,SIGLEC15
LURAP1,SLC1A3
LURAP1,SLC22A16
LURAP1,SLC32A1
LURAP1,SLC46A2
LURAP1,SLC4A3
LURAP1,SLC6A8
LURAP1,SLC6A9
LURAP1,SLCO5A1
LURAP1,SMIM10
LURAP1,SOGA2
LURAP1,STRIP2
LURAP1,STX16-NPEPL1
LURAP1,TAC3
LURAP1,THNSL2
LURAP1,TIGD4
LURAP1,TLR8
LURAP1,TMEM105
LURAP1,TNS3
LURAP1,TPD52L1
LURAP1,TRIM74
LURAP1,UCN
LURAP1,VASN
LURAP1,VEGFA
LURAP1,VEPH1
LURAP1,VIT
LURAP1,VNN3
LY6G6F,M1AP
LY6G6F,MYEOV
LY6G6F,MYL9
LY6G6F,NEXN
LY6G6F,NEXN-AS1
LY6G6F,OPHN1
LY6G6F,PCSK6
LY6G6F,PDE5A
LY6G6F,PDGFA
LY6G6F,PDZK1IP1
LY6G6F,PF4
LY6G6F,PF4V1
LY6G6F,PPBP
LY6G6F,PRKAR2B
LY6G6F,PTGS1
LY6G6F,PTPRN
LY6G6F,RBPMS2
LY6G6F,RGS6
LY6G6F,SAMD14
LY6G6F,SCARF1
LY6G6F,SCGB1C1
LY6G6F,SCN1B
LY6G6F,SDPR
LY6G6F,SELP
LY6G6F,SEPT5
LY6G6F,SH3BGRL2
LY6G6F,SLC24A3
LY6G6F,SMOX
LY6G6F,SNCA
LY6G6F,SPARC
LY6G6F,THBS1
LY6G6F,TMEM40
LY6G6F,TNFSF4
LY6G6F,TNNC2
LY6G6F,TNS1
LY6G6F,TREML1
LY6G6F,TRIM58
LY6G6F,TUBB1
LYL1,SPDYC
M1AP,MAOB
M1AP,MBOAT2
M1AP,MFAP3L
M1AP,MMP14
M1AP,MYEOV
M1AP,MYLK
M1AP,NEURL1B
M1AP,NPTX2
M1AP,OPHN1
M1AP,PADI2
M1AP,PARD3
M1AP,PCSK6
M1AP,PDE5A
M1AP,PDGFA
M1AP,PDGFC
M1AP,PF4V1
M1AP,PNMT
M1AP,PRKAR2B
M1AP,PRLR
M1AP,PRTFDC1
M1AP,PSRC1
M1AP,PTPRN
M1AP,PVRL2
M1AP,RBPMS2
M1AP,RGS6
M1AP,RTEL1-TNFRSF6B
M1AP,RUSC2
M1AP,S1PR3
M1AP,SAMD14
M1AP,SASH1
M1AP,SCARF1
M1AP,SCGB1C1
M1AP,SCN1B
M1AP,SDC3
M1AP,SELP
M1AP,SEMA6B
M1AP,SERINC2
M1AP,SERPINE1
M1AP,SGMS2
M1AP,SH3BGRL2
M1AP,SLC24A3
M1AP,SLFN14
M1AP,SLPI
M1AP,STON2
M1AP,SYCE3
M1AP,THBS1
M1AP,TMEM150B
M1AP,TMPRSS13
M1AP,TNFRSF21
M1AP,TNFSF4
M1AP,TNNC2
M1AP,TNS1
M1AP,TRAM2-AS1
M1AP,TRIM58
M1AP,TTC7B
M1AP,VPREB1
M1AP,WDR17
M1AP,WLS
MAFG,OR2W3
MAK,MAPK8IP2
MAK,MMP9
MAK,MPP3
MAK,MPPED2
MAK,MPRIP-AS1
MAK,MYO7A
MAK,NCS1
MAK,NLGN3
MAK,NODAL
MAK,NPIPA7
MAK,NRG1
MAK,NXN
MAK,OXER1
MAK,PAH
MAK,PCDH1
MAK,PDZD2
MAK,PKD1L1
MAK,PPFIA4
MAK,PRKCDBP
MAK,PTGR1
MAK,PTPN14
MAK,PTX3
MAK,RAB26
MAK,RAB44
MAK,RAB9B
MAK,RAPGEFL1
MAK,RBMS3
MAK,RCVRN
MAK,RNF215
MAK,RTN4RL1
MAK,RUVBL1-AS1
MAK,SEMA3C
MAK,SERINC4
MAK,SEZ6
MAK,SGMS2
MAK,SIGLEC12
MAK,SIGLEC15
MAK,SLC1A3
MAK,SLC22A16
MAK,SLC32A1
MAK,SLC46A2
MAK,SLC4A3
MAK,SLC6A8
MAK,SLC6A9
MAK,SLCO5A1
MAK,SMIM10
MAK,SOGA2
MAK,STRIP2
MAK,STX16-NPEPL1
MAK,TAC3
MAK,THNSL2
MAK,TIGD4
MAK,TMEM105
MAK,TNS3
MAK,TPD52L1
MAK,TRIM74
MAK,UCN
MAK,VASN
MAK,VEPH1
MAK,VIT
MAK,VNN3
MAK,WDR17
MAOB,MYEOV
MAOB,MYLK
MAOB,NEURL1B
MAOB,OPHN1
MAOB,PARD3
MAOB,PCSK6
MAOB,PDE5A
MAOB,PDGFC
MAOB,PF4V1
MAOB,PNMT
MAOB,PRKAR2B
MAOB,PRLR
MAOB,PRTFDC1
MAOB,PTPRN
MAOB,PVRL2
MAOB,RBPMS2
MAOB,S1PR3
MAOB,SAMD14
MAOB,SCARF1
MAOB,SCGB1C1
MAOB,SCN1B
MAOB,SDC3
MAOB,SELP
MAOB,SERPINE1
MAOB,SH3BGRL2
MAOB,SLC24A3
MAOB,SLFN14
MAOB,STON2
MAOB,THBS1
MAOB,TNFSF4
MAOB,TNNC2
MAOB,TNS1
MAOB,TRIM58
MAOB,TTC7B
MAOB,VPREB1
MAOB,ZGLP1
MAPK8IP2,MMP9
MAPK8IP2,MPP3
MAPK8IP2,MPPED2
MAPK8IP2,MPRIP-AS1
MAPK8IP2,MYO7A
MAPK8IP2,NCS1
MAPK8IP2,NLGN3
MAPK8IP2,NODAL
MAPK8IP2,NPIPA7
MAPK8IP2,NRG1
MAPK8IP2,NXN
MAPK8IP2,OXER1
MAPK8IP2,PAH
MAPK8IP2,PCDH1
MAPK8IP2,PDZD2
MAPK8IP2,PKD1L1
MAPK8IP2,PPFIA4
MAPK8IP2,PRKCDBP
MAPK8IP2,PTGR1
MAPK8IP2,PTX3
MAPK8IP2,RAB26
MAPK8IP2,RAB44
MAPK8IP2,RAPGEFL1
MAPK8IP2,RBMS3
MAPK8IP2,RCVRN
MAPK8IP2,RNF215
MAPK8IP2,RTN4RL1
MAPK8IP2,RUVBL1-AS1
MAPK8IP2,SEMA3C
MAPK8IP2,SERINC4
MAPK8IP2,SEZ6
MAPK8IP2,SIGLEC12
MAPK8IP2,SIGLEC15
MAPK8IP2,SLC1A3
MAPK8IP2,SLC22A16
MAPK8IP2,SLC32A1
MAPK8IP2,SLC46A2
MAPK8IP2,SLC4A3
MAPK8IP2,SLC6A8
MAPK8IP2,SLC6A9
MAPK8IP2,SLCO5A1
MAPK8IP2,SMIM10
MAPK8IP2,SOGA2
MAPK8IP2,STRIP2
MAPK8IP2,STX16-NPEPL1
MAPK8IP2,TAC3
MAPK8IP2,THNSL2
MAPK8IP2,TIGD4
MAPK8IP2,TLR8
MAPK8IP2,TMEM105
MAPK8IP2,TNS3
MAPK8IP2,TPD52L1
MAPK8IP2,TRIM74
MAPK8IP2,UCN
MAPK8IP2,VASN
MAPK8IP2,VEGFA
MAPK8IP2,VEPH1
MAPK8IP2,VIT
MAPK8IP2,VNN3
MARC1,MMP14
MARC1,PADI2
MARC1,PNMT
MARC1,PVALB
MARC1,S1PR3
MARC1,SASH1
MARC1,SDC3
MARC1,SEMA6B
MARC1,SGMS2
MARC1,TMPRSS13
MARC1,VWF
MARC1,WDR17
MARC1,WLS
MARC1,ZCCHC24
MAX,MBOAT2
MAX,NEURL1B
MAX,PDGFC
MAX,PRTFDC1
MAX,PTPRN
MAX,PVRL2
MAX,RNASE3
MAX,SLFN14
MAX,SLPI
MAX,SPOCD1
MAX,STON2
MAX,TFPI
MAX,TNFRSF21
MAX,TNNC2
MAX,TRAM2-AS1
MAX,TTC7B
MBOAT2,MFAP3L
MBOAT2,MFI2
MBOAT2,MMP14
MBOAT2,MYLK
MBOAT2,NEURL1B
MBOAT2,NPTX2
MBOAT2,NRP2
MBOAT2,OPHN1
MBOAT2,OPLAH
MBOAT2,PADI2
MBOAT2,PARD3
MBOAT2,PCSK6
MBOAT2,PDGFC
MBOAT2,PF4V1
MBOAT2,PRLR
MBOAT2,PRTFDC1
MBOAT2,RTEL1-TNFRSF6B
MBOAT2,RUSC2
MBOAT2,SAMD14
MBOAT2,SASH1
MBOAT2,SCARF1
MBOAT2,SDC3
MBOAT2,SERINC2
MBOAT2,SERPINE1
MBOAT2,SIRPB2
MBOAT2,SLC24A3
MBOAT2,SLC8A3
MBOAT2,SLFN14
MBOAT2,SLPI
MBOAT2,STON2
MBOAT2,SYCE3
MBOAT2,TFPI
MBOAT2,TMEM150B
MBOAT2,TMPRSS13
MBOAT2,TNFRSF21
MBOAT2,TRAM2-AS1
MBOAT2,TRPM4
MBOAT2,TTC7B
MBOAT2,VPREB1
MBOAT2,WLS
MFAP3L,MFI2
MFAP3L,MMP14
MFAP3L,MYEOV
MFAP3L,MYLK
MFAP3L,NEURL1B
MFAP3L,NPTX2
MFAP3L,NRP2
MFAP3L,OLFM1
MFAP3L,OPHN1
MFAP3L,OPLAH
MFAP3L,PADI2
MFAP3L,PARD3
MFAP3L,PCSK6
MFAP3L,PDE5A
MFAP3L,PDGFC
MFAP3L,PF4V1
MFAP3L,PNMT
MFAP3L,PRLR
MFAP3L,PRTFDC1
MFAP3L,PSRC1
MFAP3L,PTPRN
MFAP3L,PVRL2
MFAP3L,RTEL1-TNFRSF6B
MFAP3L,RUSC2
MFAP3L,S1PR3
MFAP3L,SAMD14
MFAP3L,SASH1
MFAP3L,SCARF1
MFAP3L,SCN1B
MFAP3L,SDC3
MFAP3L,SELP
MFAP3L,SEMA6B
MFAP3L,SERINC2
MFAP3L,SERPINE1
MFAP3L,SH3BGRL2
MFAP3L,SIRPB2
MFAP3L,SLC24A3
MFAP3L,SLFN14
MFAP3L,SLPI
MFAP3L,STON2
MFAP3L,SYCE3
MFAP3L,TFPI
MFAP3L,TLR6
MFAP3L,TMEM150B
MFAP3L,TMPRSS13
MFAP3L,TNFRSF21
MFAP3L,TNFSF4
MFAP3L,TNNC2
MFAP3L,TRAM2-AS1
MFAP3L,TRPM4
MFAP3L,TTC7B
MFAP3L,VPREB1
MFAP3L,WLS
MFI2,NEURL1B
MFI2,NRP2
MFI2,OLFM1
MFI2,OPLAH
MFI2,RTEL1-TNFRSF6B
MFI2,RUSC2
MFI2,SERINC2
MFI2,SERPINE1
MFI2,SIRPB2
MFI2,SLC8A3
MFI2,SLPI
MFI2,TDRD9
MFI2,TLR6
MFI2,TRAM2-AS1
MFI2,TRPM4
MFI2,WLS
MIR24-2,NKD2
MIR24-2,TNNT1
MITF,TNS1
MITF,TRAPPC3L
MLC1,RORB
MLLT4,MPP4
MLLT4,PARPBP
MLLT4,RAPGEFL1
MLLT4,TPD52L1
MLLT4,ZNF470
MMP14,MYEOV
MMP14,MYLK
MMP14,NCS1
MMP14,NEURL1B
MMP14,NPIPA7
MMP14,NPTX2
MMP14,OLFM1
MMP14,OPHN1
MMP14,OPLAH
MMP14,PADI2
MMP14,PARD3
MMP14,PCSK6
MMP14,PDE5A
MMP14,PDGFA
MMP14,PDGFC
MMP14,PF4V1
MMP14,PKD1L1
MMP14,PNMT
MMP14,PRKAR2B
MMP14,PRLR
MMP14,PSRC1
MMP14,PTPRN
MMP14,PVRL2
MMP14,RAB26
MMP14,RBPMS2
MMP14,RGS6
MMP14,RTEL1-TNFRSF6B
MMP14,S1PR3
MMP14,SAMD14
MMP14,SASH1
MMP14,SCARF1
MMP14,SCGB1C1
MMP14,SCN1B
MMP14,SDC3
MMP14,SELP
MMP14,SEMA6B
MMP14,SERINC2
MMP14,SERPINE1
MMP14,SERPING1
MMP14,SGMS2
MMP14,SH3BGRL2
MMP14,SHD
MMP14,SIRPA
MMP14,SLC24A3
MMP14,SLPI
MMP14,STON2
MMP14,SYCE3
MMP14,TDRD9
MMP14,THBS1
MMP14,TLR6
MMP14,TMEM150B
MMP14,TMEM210
MMP14,TMPRSS13
MMP14,TNFRSF21
MMP14,TNFSF4
MMP14,TNNC2
MMP14,TRAM2-AS1
MMP14,TRIM45
MMP14,TRIM58
MMP14,TRIM74
MMP14,TTC7B
MMP14,VPREB1
MMP14,WDR17
MMP14,WLS
MMP14,ZCCHC24
MMP9,MPPED2
MMP9,MPRIP-AS1
MMP9,MYO7A
MMP9,NCS1
MMP9,NLGN3
MMP9,NODAL
MMP9,NPIPA7
MMP9,NRG1
MMP9,NTSR1
MMP9,NXN
MMP9,OXER1
MMP9,PAH
MMP9,PCDH1
MMP9,PDZD2
MMP9,PKD1L1
MMP9,PPFIA4
MMP9,PRKCDBP
MMP9,PTGR1
MMP9,PTX3
MMP9,RAB26
MMP9,RAB44
MMP9,RBMS3
MMP9,RCVRN
MMP9,RNF215
MMP9,RTN4RL1
MMP9,RUVBL1-AS1
MMP9,SEMA3C
MMP9,SERINC4
MMP9,SEZ6
MMP9,SIGLEC12
MMP9,SIGLEC15
MMP9,SLC1A3
MMP9,SLC22A16
MMP9,SLC32A1
MMP9,SLC46A2
MMP9,SLC4A3
MMP9,SLC6A8
MMP9,SLC6A9
MMP9,SLCO5A1
MMP9,SMIM10
MMP9,SOGA2
MMP9,STRIP2
MMP9,STX16-NPEPL1
MMP9,TAC3
MMP9,THNSL2
MMP9,TIGD4
MMP9,TLR8
MMP9,TMEM105
MMP9,TNS3
MMP9,TPD52L1
MMP9,TRIM74
MMP9,UCN
MMP9,VASN
MMP9,VEGFA
MMP9,VEPH1
MMP9,VNN3
MPO,VSIG4
MPO,ZNF683
MPP3,MPRIP-AS1
MPP3,MYO7A
MPP3,NCS1
MPP3,NLGN3
MPP3,NODAL
MPP3,NRG1
MPP3,NXN
MPP3,OXER1
MPP3,PAH
MPP3,PCDH1
MPP3,PDZD2
MPP3,PKD1L1
MPP3,PPFIA4
MPP3,PRKCDBP
MPP3,PTGR1
MPP3,PTX3
MPP3,RAB26
MPP3,RAB44
MPP3,RAPGEFL1
MPP3,RBMS3
MPP3,RCVRN
MPP3,RNF215
MPP3,RTN4RL1
MPP3,SEMA3C
MPP3,SEZ6
MPP3,SIGLEC12
MPP3,SLC1A3
MPP3,SLC22A16
MPP3,SLC32A1
MPP3,SLC46A2
MPP3,SLC6A8
MPP3,SLC6A9
MPP3,SMIM10
MPP3,SOGA2
MPP3,STRIP2
MPP3,STX16-NPEPL1
MPP3,TIGD4
MPP3,TMEM105
MPP3,TNS3
MPP3,TPD52L1
MPP3,TRIM74
MPP3,UCN
MPP3,VASN
MPP3,VEPH1
MPP3,VNN3
MPP4,PARPBP
MPP4,RAPGEFL1
MPP4,TPD52L1
MPP4,VIT
MPP4,ZNF470
MPPED2,MPRIP-AS1
MPPED2,MYO7A
MPPED2,NCS1
MPPED2,NLGN3
MPPED2,NODAL
MPPED2,NRG1
MPPED2,NXN
MPPED2,OXER1
MPPED2,PAH
MPPED2,PCDH1
MPPED2,PDZD2
MPPED2,PKD1L1
MPPED2,PPFIA4
MPPED2,PRKCDBP
MPPED2,PTGR1
MPPED2,PTX3
MPPED2,RAB26
MPPED2,RAB44
MPPED2,RAPGEFL1
MPPED2,RBMS3
MPPED2,RCVRN
MPPED2,RNF215
MPPED2,RTN4RL1
MPPED2,RUVBL1-AS1
MPPED2,SEMA3C
MPPED2,SERINC4
MPPED2,SEZ6
MPPED2,SIGLEC12
MPPED2,SIGLEC15
MPPED2,SLC1A3
MPPED2,SLC22A16
MPPED2,SLC32A1
MPPED2,SLC46A2
MPPED2,SLC6A8
MPPED2,SLC6A9
MPPED2,SLCO5A1
MPPED2,SMIM10
MPPED2,SOGA2
MPPED2,STRIP2
MPPED2,STX16-NPEPL1
MPPED2,THNSL2
MPPED2,TIGD4
MPPED2,TMEM105
MPPED2,TNS3
MPPED2,TPD52L1
MPPED2,TRIM74
MPPED2,UCN
MPPED2,VASN
MPPED2,VEPH1
MPPED2,VIT
MPPED2,VNN3
MPRIP-AS1,MYO7A
MPRIP-AS1,NCS1
MPRIP-AS1,NLGN3
MPRIP-AS1,NODAL
MPRIP-AS1,NPIPA7
MPRIP-AS1,NRG1
MPRIP-AS1,NTSR1
MPRIP-AS1,NXN
MPRIP-AS1,OXER1
MPRIP-AS1,PAH
MPRIP-AS1,PCDH1
MPRIP-AS1,PDZD2
MPRIP-AS1,PKD1L1
MPRIP-AS1,PPFIA4
MPRIP-AS1,PRKCDBP
MPRIP-AS1,PTGR1
MPRIP-AS1,PTX3
MPRIP-AS1,RAB26
MPRIP-AS1,RAB44
MPRIP-AS1,RAPGEFL1
MPRIP-AS1,RBMS3
MPRIP-AS1,RCVRN
MPRIP-AS1,RNF215
MPRIP-AS1,RTN4RL1
MPRIP-AS1,RUVBL1-AS1
MPRIP-AS1,SEMA3C
MPRIP-AS1,SERINC4
MPRIP-AS1,SEZ6
MPRIP-AS1,SIGLEC12
MPRIP-AS1,SIGLEC15
MPRIP-AS1,SLC1A3
MPRIP-AS1,SLC22A16
MPRIP-AS1,SLC32A1
MPRIP-AS1,SLC46A2
MPRIP-AS1,SLC4A3
MPRIP-AS1,SLC6A8
MPRIP-AS1,SLC6A9
MPRIP-AS1,SLCO5A1
MPRIP-AS1,SMIM10
MPRIP-AS1,SOGA2
MPRIP-AS1,STRIP2
MPRIP-AS1,STX16-NPEPL1
MPRIP-AS1,TAC3
MPRIP-AS1,THNSL2
MPRIP-AS1,TIGD4
MPRIP-AS1,TLR8
MPRIP-AS1,TMEM105
MPRIP-AS1,TNS3
MPRIP-AS1,TPD52L1
MPRIP-AS1,TRIM74
MPRIP-AS1,UCN
MPRIP-AS1,VASN
MPRIP-AS1,VEGFA
MPRIP-AS1,VEPH1
MPRIP-AS1,VIT
MPRIP-AS1,VNN3
MYBL2,UBE2C
MYEOV,MYLK
MYEOV,NEURL1B
MYEOV,NEXN
MYEOV,NEXN-AS1
MYEOV,NPTX2
MYEOV,OPHN1
MYEOV,PADI2
MYEOV,PARD3
MYEOV,PCSK6
MYEOV,PDE5A
MYEOV,PDGFA
MYEOV,PDGFC
MYEOV,PDZK1IP1
MYEOV,PF4V1
MYEOV,PNMT
MYEOV,PRKAR2B
MYEOV,PRLR
MYEOV,PTGS1
MYEOV,PTPRN
MYEOV,PVRL2
MYEOV,RBPMS2
MYEOV,RGS6
MYEOV,RTEL1-TNFRSF6B
MYEOV,S1PR3
MYEOV,SAMD14
MYEOV,SASH1
MYEOV,SCARF1
MYEOV,SCGB1C1
MYEOV,SCN1B
MYEOV,SDC3
MYEOV,SELP
MYEOV,SEMA6B
MYEOV,SEPT5
MYEOV,SERINC2
MYEOV,SERPINE1
MYEOV,SGMS2
MYEOV,SH3BGRL2
MYEOV,SHD
MYEOV,SLC24A3
MYEOV,SMOX
MYEOV,STON2
MYEOV,SYCE3
MYEOV,THBS1
MYEOV,TMEM150B
MYEOV,TMEM40
MYEOV,TMPRSS13
MYEOV,TNFRSF21
MYEOV,TNFSF4
MYEOV,TNNC2
MYEOV,TNS1
MYEOV,TRIM58
MYEOV,TTC7B
MYEOV,VPREB1
MYEOV,WDR17
MYEOV,WLS
MYL9,NEXN
MYL9,NRGN
MYL9,PDZK1IP1
MYL9,PF4
MYL9,PPBP
MYL9,PRKAR2B
MYL9,PTGS1
MYL9,SDPR
MYL9,SEPT5
MYL9,SMOX
MYL9,SNCA
MYL9,SPARC
MYL9,TMEM40
MYL9,TREML1
MYL9,TUBB1
MYLK,NEURL1B
MYLK,NPTX2
MYLK,OPHN1
MYLK,PADI2
MYLK,PARD3
MYLK,PCSK6
MYLK,PDE5A
MYLK,PDGFA
MYLK,PDGFC
MYLK,PF4V1
MYLK,PNMT
MYLK,PRKAR2B
MYLK,PRLR
MYLK,PRTFDC1
MYLK,PSRC1
MYLK,PTPRN
MYLK,PVRL2
MYLK,RBPMS2
MYLK,RGS6
MYLK,RTEL1-TNFRSF6B
MYLK,S1PR3
MYLK,SAMD14
MYLK,SASH1
MYLK,SCARF1
MYLK,SCN1B
MYLK,SDC3
MYLK,SELP
MYLK,SEMA6B
MYLK,SERINC2
MYLK,SERPINE1
MYLK,SGMS2
MYLK,SH3BGRL2
MYLK,SLC24A3
MYLK,SLFN14
MYLK,SLPI
MYLK,SPHK1
MYLK,STON2
MYLK,SYCE3
MYLK,TFPI
MYLK,THBS1
MYLK,TMEM150B
MYLK,TMPRSS13
MYLK,TNFRSF21
MYLK,TNFSF4
MYLK,TNNC2
MYLK,TRAM2-AS1
MYLK,TRIM58
MYLK,TTC7B
MYLK,VPREB1
MYLK,WLS
MYO7A,NCS1
MYO7A,NLGN3
MYO7A,NODAL
MYO7A,NPIPA7
MYO7A,NRG1
MYO7A,NXN
MYO7A,OXER1
MYO7A,PAH
MYO7A,PCDH1
MYO7A,PDZD2
MYO7A,PKD1L1
MYO7A,PPFIA4
MYO7A,PRKCDBP
MYO7A,PTGR1
MYO7A,PTX3
MYO7A,RAB26
MYO7A,RAB44
MYO7A,RAB9B
MYO7A,RAPGEFL1
MYO7A,RBMS3
MYO7A,RCVRN
MYO7A,RNF215
MYO7A,RTN4RL1
MYO7A,RUVBL1-AS1
MYO7A,SEMA3C
MYO7A,SERINC4
MYO7A,SEZ6
MYO7A,SIGLEC12
MYO7A,SIGLEC15
MYO7A,SLC1A3
MYO7A,SLC22A16
MYO7A,SLC32A1
MYO7A,SLC46A2
MYO7A,SLC4A3
MYO7A,SLC6A8
MYO7A,SLC6A9
MYO7A,SLCO5A1
MYO7A,SMIM10
MYO7A,SOGA2
MYO7A,STRIP2
MYO7A,STX16-NPEPL1
MYO7A,TAC3
MYO7A,THNSL2
MYO7A,TIGD4
MYO7A,TMEM105
MYO7A,TNS3
MYO7A,TPD52L1
MYO7A,TRIM74
MYO7A,UCN
MYO7A,VASN
MYO7A,VEGFA
MYO7A,VEPH1
MYO7A,VIT
MYO7A,VNN3
NCS1,NLGN3
NCS1,NODAL
NCS1,NPIPA7
NCS1,NRG1
NCS1,NTSR1
NCS1,NXN
NCS1,OXER1
NCS1,PADI2
NCS1,PAH
NCS1,PCDH1
NCS1,PDZD2
NCS1,PKD1L1
NCS1,PNMT
NCS1,PPFIA4
NCS1,PRKCDBP
NCS1,PTGR1
NCS1,PTX3
NCS1,RAB26
NCS1,RAB44
NCS1,RAPGEFL1
NCS1,RBMS3
NCS1,RCVRN
NCS1,RNF215
NCS1,RTN4RL1
NCS1,RUVBL1-AS1
NCS1,S1PR3
NCS1,SASH1
NCS1,SDC3
NCS1,SEMA3C
NCS1,SERINC4
NCS1,SEZ6
NCS1,SGMS2
NCS1,SIGLEC12
NCS1,SIGLEC15
NCS1,SLC1A3
NCS1,SLC22A16
NCS1,SLC32A1
NCS1,SLC46A2
NCS1,SLC4A3
NCS1,SLC6A8
NCS1,SLC6A9
NCS1,SLCO5A1
NCS1,SMIM10
NCS1,SOGA2
NCS1,STRIP2
NCS1,STX16-NPEPL1
NCS1,TAC3
NCS1,THNSL2
NCS1,TIGD4
NCS1,TLR8
NCS1,TMEM105
NCS1,TNS3
NCS1,TPD52L1
NCS1,TRIM74
NCS1,UCN
NCS1,VASN
NCS1,VEGFA
NCS1,VEPH1
NCS1,VNN3
NCS1,WDR17
NCS1,WLS
NEURL1B,NPTX2
NEURL1B,NRP2
NEURL1B,OPHN1
NEURL1B,OPLAH
NEURL1B,PADI2
NEURL1B,PARD3
NEURL1B,PCSK6
NEURL1B,PDE5A
NEURL1B,PDGFA
NEURL1B,PDGFC
NEURL1B,PF4V1
NEURL1B,PNMT
NEURL1B,PRLR
NEURL1B,PRTFDC1
NEURL1B,PSRC1
NEURL1B,PTPRN
NEURL1B,PVRL2
NEURL1B,RBPMS2
NEURL1B,RGS6
NEURL1B,RTEL1-TNFRSF6B
NEURL1B,RUSC2
NEURL1B,S1PR3
NEURL1B,SAMD14
NEURL1B,SASH1
NEURL1B,SCARF1
NEURL1B,SCN1B
NEURL1B,SDC3
NEURL1B,SELP
NEURL1B,SEMA6B
NEURL1B,SERINC2
NEURL1B,SERPINE1
NEURL1B,SGMS2
NEURL1B,SH3BGRL2
NEURL1B,SIRPB2
NEURL1B,SLC24A3
NEURL1B,SLFN14
NEURL1B,SLPI
NEURL1B,SPHK1
NEURL1B,STON2
NEURL1B,SYCE3
NEURL1B,TFPI
NEURL1B,THBS1
NEURL1B,TMEM150B
NEURL1B,TMPRSS13
NEURL1B,TNFRSF21
NEURL1B,TNFSF4
NEURL1B,TNNC2
NEURL1B,TRAM2-AS1
NEURL1B,TRIM58
NEURL1B,TRPM4
NEURL1B,TTC7B
NEURL1B,VPREB1
NEURL1B,WDR17
NEURL1B,WLS
NEXN,NEXN-AS1
NEXN,PCSK6
NEXN,PDE5A
NEXN,PDZK1IP1
NEXN,PF4
NEXN,PF4V1
NEXN,PRKAR2B
NEXN,PTGS1
NEXN,RBPMS2
NEXN,RGS6
NEXN,SAMD14
NEXN,SCGB1C1
NEXN,SCN1B
NEXN,SDPR
NEXN,SELP
NEXN,SEPT5
NEXN,SH3BGRL2
NEXN,SMOX
NEXN,SPARC
NEXN,THBS1
NEXN,TMEM40
NEXN,TNFSF4
NEXN,TNNC2
NEXN,TREML1
NEXN,TRIM58
NEXN-AS1,PDE5A
NEXN-AS1,PDZK1IP1
NEXN-AS1,PTPRN
NEXN-AS1,SCGB1C1
NEXN-AS1,SH3BGRL2
NEXN-AS1,SMOX
NEXN-AS1,THBS1
NEXN-AS1,TMEM40
NEXN-AS1,TNFSF4
NEXN-AS1,TRIM58
NKD2,TNNT1
NLGN3,NODAL
NLGN3,NPIPA7
NLGN3,NRG1
NLGN3,NXN
NLGN3,OXER1
NLGN3,PAH
NLGN3,PCDH1
NLGN3,PDZD2
NLGN3,PKD1L1
NLGN3,PPFIA4
NLGN3,PRKCDBP
NLGN3,PTGR1
NLGN3,PTX3
NLGN3,RAB26
NLGN3,RAB44
NLGN3,RAPGEFL1
NLGN3,RBMS3
NLGN3,RCVRN
NLGN3,RNF215
NLGN3,RTN4RL1
NLGN3,RUVBL1-AS1
NLGN3,SEMA3C
NLGN3,SERINC4
NLGN3,SEZ6
NLGN3,SGMS2
NLGN3,SIGLEC12
NLGN3,SIGLEC15
NLGN3,SLC1A3
NLGN3,SLC22A16
NLGN3,SLC32A1
NLGN3,SLC46A2
NLGN3,SLC4A3
NLGN3,SLC6A8
NLGN3,SLC6A9
NLGN3,SLCO5A1
NLGN3,SMIM10
NLGN3,SOGA2
NLGN3,STRIP2
NLGN3,STX16-NPEPL1
NLGN3,TAC3
NLGN3,THNSL2
NLGN3,TIGD4
NLGN3,TLR8
NLGN3,TMEM105
NLGN3,TNS3
NLGN3,TPD52L1
NLGN3,TRIM74
NLGN3,UCN
NLGN3,VASN
NLGN3,VEGFA
NLGN3,VEPH1
NLGN3,VIT
NLGN3,VNN3
NLRP12,ZFHX3
NODAL,NPIPA7
NODAL,NRG1
NODAL,NXN
NODAL,OXER1
NODAL,PAH
NODAL,PCDH1
NODAL,PDZD2
